bag_time_s,x_m,y_m,z_m
97.88611513800001,1.3631918025929641,1.181020499371703,-0.28911937695088036
97.92062227000001,1.3600099278960192,1.1791792926333664,-0.2867009590237246
97.95314523500001,1.349190437468024,1.1728881651463776,-0.28598302545650234
97.986264109,1.338614812300901,1.1667748304457792,-0.28527567149594985
98.01943936800001,1.329636847972247,1.1609646989584976,-0.28225066322811637
98.05585016200001,1.3229226435211645,1.156856691466705,-0.28186818885749526
98.08822528500001,1.3124214203821787,1.150417209433583,-0.2812515489934782
98.120556304,1.307166232027846,1.1472005395029754,-0.28224708918905783
98.153286283,1.2966509421593249,1.1407769353835697,-0.28160395309181124
98.18639081,1.285336345883493,1.1338797630508386,-0.2808909346077496
98.21964648900001,1.280863732476491,1.1311630153320955,-0.2769197820217041
98.25695041600001,1.270326092646748,1.1247649206491515,-0.2762167228830218
98.286780234,1.2589875452581458,1.1178960377801712,-0.2754383771314255
98.31964225300001,1.254501840753714,1.1151885995087911,-0.27456520233156134
98.35479197000001,1.2388182115014998,1.1097439331832293,-0.27399807224584344
98.386166598,1.2270015164879777,1.1035896857253378,-0.273293580267039
98.419879287,1.2210894316937948,1.1005219304976108,-0.27002048897307146
98.455727119,1.2114920693257671,1.0951973677186246,-0.2694773571799923
98.488282948,1.200239503381285,1.0892451836215893,-0.26882051691866815
98.51939207400001,1.1957881201609049,1.0869013848406435,-0.26782362114579483
98.552861254,1.1812714581458703,1.0811034564041972,-0.2679466681518287
98.58824298200001,1.1712331517013221,1.0768766509457524,-0.2680021043861631
98.62001159,1.1662557013968233,1.074790733635742,-0.26539552031084207
98.653556373,1.1545277823318403,1.0698918163491735,-0.26546404787309563
98.688483567,1.142783193747845,1.0650162968744015,-0.2655404414886399
98.72059613500001,1.1369075002719136,1.0625902326243721,-0.26365495902679476
98.752997824,1.1251395269377744,1.0577540240683065,-0.2637286054291347
98.78705061900001,1.111671696924147,1.0521365076769962,-0.2642623120685032
98.819633811,1.1054968539586971,1.0496008274013633,-0.261589295398297
98.85298744,1.0931261753436474,1.0445422123234736,-0.26183932449351227
98.887364664,1.0791831803882623,1.0388768027710595,-0.262123376469082
98.92048299700001,1.074529132044447,1.0369968435317116,-0.2618896474084462
98.952906111,1.062106750628518,1.0319936456042558,-0.26214322276294605
98.986398882,1.0463845072207185,1.0206300163030835,-0.26283454755094565
99.019595257,1.0407574982112189,1.0176057467500355,-0.2618622328991725
99.053112119,1.0274984184480023,1.0104863052572501,-0.26228717684694924
99.08602197900001,1.0138794834846003,1.0031851801100997,-0.2627312118180882
99.120454433,1.0075629815969984,0.9998028198173449,-0.2591116850805182
99.15412878100001,0.9942397488510207,0.9926770517493142,-0.25954709507662127
99.186242166,0.9808882605739725,0.9855495341655344,-0.25998536504477276
99.21992662800001,0.9735918580647531,0.9803007579090125,-0.25893814303124535
99.25307411,0.9599985974642552,0.9725784014876908,-0.25952134159249524
99.286185626,0.9446691181388491,0.9638841554570177,-0.26018242823556004
99.32021863300001,0.9395506183645917,0.9609865338746022,-0.2596962203200623
99.35478093500001,0.9258845295317513,0.9532496085691569,-0.26029448520429643
99.38599602000001,0.9111766658639049,0.944893866379399,-0.2609502003219312
99.41978436100001,0.9066813324949703,0.944437684186521,-0.26057212983338135
99.452894818,0.8974520490024982,0.9397302750299918,-0.26124353880511036
99.48615203300001,0.8855691778149543,0.9335042057688103,-0.26211907194850426
99.519648723,0.8796748084759959,0.9302969564066482,-0.25707174166224733
99.553085728,0.8679725406863501,0.9237073880906954,-0.2579452041989221
99.586159484,0.856422988646734,0.9168292647441345,-0.25882340677033244
99.62103223300001,0.8507258588728078,0.9132613178425352,-0.2541292448680521
99.65301999900001,0.8394375773759631,0.905938644874598,-0.25499483589424704
99.68597236900001,0.8274781148913065,0.8977903937060523,-0.25593368071430733
99.720067986,0.8228119396070449,0.894475381171635,-0.2565504674609524
99.753084048,0.8118931459679412,0.8865917585026094,-0.2574479481513423
99.78659890700001,0.7975356868935842,0.8653431000114971,-0.2585314006848955
99.82025021800001,0.7918817770239538,0.8598217323394203,-0.2632893274080918
99.85287113700001,0.7806432608295738,0.848690742919571,-0.26433390914574556
99.88604514400001,0.7694843766359856,0.8374465293715273,-0.26541832073392135
99.919553241,0.7628348164197207,0.8342106258138737,-0.2676118800289865
99.95325870900001,0.7504910839504978,0.8239063376029238,-0.2682607992554099
99.98610369500001,0.7375578494411293,0.8130377804614883,-0.2689731890564925
100.020958887,0.7318542984560119,0.8061232322362414,-0.2641248811655034
100.05500901500001,0.7210399109059018,0.7954667838520729,-0.26498763088686833
100.08624820200001,0.7093253035321498,0.7838975396123614,-0.26595351810527357
100.11952431,0.6971114811479141,0.7733636870394894,-0.2616171012706552
100.153319397,0.6904780119201354,0.7674513847662754,-0.2619323863194136
100.186396927,0.6780319567566286,0.7563029426369907,-0.2625273314610736
100.22146708400001,0.6703785904454788,0.7478181333981352,-0.2609210333021014
100.254265591,0.6625939528240419,0.7398831233066329,-0.26102818266089167
100.28619568100001,0.6505662422950739,0.7275852829929934,-0.2611854464126126
100.319642058,0.6412240728879897,0.7195298296627483,-0.25886259746859536
100.35394609000001,0.6338438776215852,0.7127487890152464,-0.2589928035314328
100.386264243,0.6205400331694912,0.7004870386263737,-0.25921043228116025
100.41997819900001,0.6160926073609562,0.6963989397150661,-0.25652388183083213
100.454310088,0.6043709799981546,0.6862679809329459,-0.2566710106150242
100.48748595100001,0.5984648904472164,0.6810543455833346,-0.2567438115724323
100.521882527,0.5866326093721501,0.6706199715646508,-0.25510587080735003
100.55317314700001,0.5758788416521147,0.6589762695251701,-0.25544037727382735
100.58609487000001,0.5640577748113945,0.6468066288789422,-0.2557681410397576
100.619583598,0.5593747233924274,0.6419924018649393,-0.25413214633457554
100.653397986,0.5495326917614158,0.6304260573645942,-0.2545619256923007
100.68605245,0.5394266513168563,0.6189406038908924,-0.25497562408304997
100.72017930000001,0.5343672109053892,0.6131890094002813,-0.2515284320484659
100.75313251200001,0.5233782911965288,0.600688705756364,-0.25198842621703327
100.78615181400001,0.5135743647711559,0.5895414390632945,-0.2523874688622569
100.81961955400001,0.5093020114947084,0.5846854585421221,-0.24963217556648903
100.853257271,0.49925240850698327,0.5732501932931892,-0.25001924924106383
100.889750433,0.4932352921724412,0.5652603004767426,-0.25050464923738675
100.921199793,0.4847018652701277,0.5548423340249186,-0.2500996599692783
100.952968358,0.4748802654328484,0.5428384342537006,-0.2506852989538576
100.986367369,0.46514907400629163,0.5303714574030035,-0.2512277896585446
101.02033909800001,0.460267225200511,0.5242054855845204,-0.24924719420048871
101.053259608,0.45050370731006034,0.511859788155242,-0.24980353437062566
101.08706312400001,0.4394685302896623,0.4994793650884457,-0.25037876560179745
101.123544096,0.435441922239152,0.4948524576039823,-0.24709450613832132
101.15375440300001,0.425018696610611,0.4828539130850699,-0.24764155823204975
101.187088837,0.41538807445691694,0.47057909705649986,-0.24813520485171128
101.22184268500001,0.41194466759072246,0.46625379936086186,-0.24967703822418327
101.25309927900001,0.402777168748086,0.4547192445467236,-0.2501423257219629
101.28626191100001,0.3938393121348769,0.443447294395627,-0.2505994340187756
101.321807002,0.38504580476409433,0.4373070253330664,-0.24889587147603343
101.354441511,0.37375359602956604,0.4263152822141871,-0.24949757915895757
101.388466225,0.3619742787787535,0.41484824565430267,-0.2501291928628561
101.420393304,0.3546432378647689,0.40887949021340486,-0.24805733337199107
101.452812885,0.3441321872712133,0.39951963377745503,-0.24840295780204644
101.48605603200001,0.33223884945292004,0.3888979515310723,-0.24879540802970848
101.519814389,0.32630229630361,0.3835635056339235,-0.2480632957829357
101.554454703,0.3207102736490145,0.3704786295405186,-0.24792577706528496
101.58734335800001,0.31655835105941,0.36448545032875534,-0.24794140680155616
101.61938835900001,0.30840646836638336,0.35237532984570874,-0.2440136802152543
101.654391781,0.29988275028393574,0.3436021444234787,-0.24431051015295438
101.68617235500001,0.2917865614204887,0.3333020150942675,-0.2444910310592186
101.719887044,0.2878881536964778,0.3280291881199998,-0.2386203621815554
101.758684423,0.2835927084056928,0.3180316670883147,-0.2379334208743082
101.78791033200001,0.278617540669771,0.3076621609543442,-0.23735217982021667
101.82000012600001,0.2763407448958318,0.30238705142239597,-0.2396071156791864
101.853134147,0.27092665844009134,0.2929113416581122,-0.23842622023546933
101.89010065500001,0.26949400595038964,0.28988638173070513,-0.23807214207816615
101.919756722,0.26565934676903596,0.28123232894310524,-0.24098947164488396
101.953276477,0.2622003846068738,0.272199352580558,-0.23981800311335075
101.988553478,0.26234859363957724,0.26520400070184036,-0.23766764768553003
102.020562736,0.2618530317211698,0.2613126641251319,-0.23809107164574364
102.052907378,0.261086886160885,0.2535638490232391,-0.2362057580944569
102.089471242,0.25815581219416356,0.24925498658024037,-0.23547575967065837
102.11971959300001,0.2571436592830766,0.24638136188701198,-0.23804002783268433
102.153100796,0.25523327286888,0.24065329485069104,-0.2368621425762649
102.186884624,0.25328463865690876,0.23418522050997842,-0.2355747309579445
102.220710225,0.2524827434541297,0.23126909983809954,-0.23894864037668728
102.25308756300001,0.25085717126767987,0.2251705813802594,-0.2376831447066821
102.286189209,0.249225413336454,0.21865251145708336,-0.23631381318982847
102.320258588,0.2493857869769707,0.21626014503508503,-0.2387029677321484
102.353108781,0.24854514812104558,0.21039948234621622,-0.23772752440770645
102.38619296200001,0.2478452936423062,0.2041153016815095,-0.23668775492211147
102.42059063500001,0.24723917995140232,0.20178465139933421,-0.24203872562517342
