t_s,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18
120.02291243,1500,1500,1500,1403,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.025311587,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.03810648400001,1500,1500,1500,1412,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.05268436300001,1500,1500,1500,1420,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.07489605500001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.104199897,1500,1500,1500,1420,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.12474365300001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.15484902200001,1500,1500,1500,1420,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.175878608,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.20655641200001,1500,1500,1500,1420,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.224871938,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.25684716800001,1500,1500,1500,1420,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.27486185000001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.30731439600001,1500,1500,1500,1420,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.32480175500001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.358741756,1500,1500,1500,1420,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.375052581,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.40921787900001,1500,1500,1500,1420,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.42485625100001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.427237797,1500,1500,1500,1410,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.45653710500001,1500,1500,1500,1383,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.457197785,1500,1500,1500,1383,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.45732951000001,1500,1500,1500,1368,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.457617884,1500,1500,1500,1368,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.47489230400001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.481975981,1500,1500,1500,1365,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.48216000100001,1500,1500,1500,1365,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.487543771,1500,1500,1500,1356,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.50151532800001,1500,1500,1500,1351,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.52466883100001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.52660111600001,1500,1500,1500,1343,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.53243119800001,1500,1500,1500,1343,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.53246857500001,1500,1500,1500,1333,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.53249506,1500,1500,1500,1333,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.56225501200001,1500,1500,1500,1331,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.562268746,1500,1500,1469,1331,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.56231185200001,1500,1500,1467,1331,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.574755862,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.586865868,1500,1500,1467,1328,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.59234758100001,1500,1500,1460,1328,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.59240164600001,1500,1500,1455,1328,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.60956665600001,1500,1500,1455,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.622622144,1500,1500,1455,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.62470028000001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.63866671500001,1500,1500,1455,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.63895778000001,1500,1500,1457,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.67514141500001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.688985637,1500,1500,1457,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.72472604800001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.73949140100001,1500,1500,1457,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.75298663000001,1500,1500,1455,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.756960003,1500,1500,1457,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.77202020600001,1500,1500,1455,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.77486627200001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.78704937900001,1500,1500,1455,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.803055834,1500,1500,1455,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.818557243,1500,1500,1455,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.82477048300001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.83797127400001,1500,1500,1455,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.837998251,1500,1500,1457,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.87521214300001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.884403117,1500,1500,1457,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.90680694100001,1500,1500,1457,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.90683064000001,1500,1500,1455,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.924739771,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
120.94630877,1500,1500,1455,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.94632516600001,1500,1500,1452,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.952578509,1500,1500,1452,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
120.97501901300001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.004026014,1500,1500,1452,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.02475442500001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.05497123500001,1500,1500,1452,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.07478085400001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.08814518400001,1500,1500,1452,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.102681372,1500,1500,1452,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.11812952100001,1500,1500,1452,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.12484814000001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.131482414,1500,1500,1452,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.147874626,1500,1500,1452,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.17470160900001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.19851253300001,1500,1500,1452,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.206659469,1500,1500,1452,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.22159809300001,1500,1500,1452,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.224666802,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.26699207300001,1500,1500,1452,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.274851388,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.31985174200001,1500,1500,1452,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.325315578,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.37118974600001,1500,1500,1455,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.374921188,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.382212382,1500,1500,1455,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.382236039,1500,1500,1452,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.38775395,1500,1500,1452,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.402762964,1500,1500,1452,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.42562788000001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.43183657700001,1500,1500,1452,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.47288659600001,1500,1500,1452,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.47480837100001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.477207784,1500,1500,1452,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.49245137700001,1500,1500,1452,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.509869905,1500,1500,1452,1321,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.52497955000001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.538136561,1500,1500,1452,1323,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.575359289,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.575381737,1500,1500,1452,1328,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.57539654600001,1500,1500,1450,1328,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.581531845,1500,1500,1450,1331,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.61282958500001,1500,1500,1450,1360,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.612870829,1500,1500,1452,1360,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.61290915500001,1500,1500,1452,1385,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.61294491400001,1500,1500,1500,1385,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.62607495600001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.627375157,1500,1500,1500,1437,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.629192559,1500,1500,1500,1437,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.64233021000001,1500,1500,1500,1460,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.65809257500001,1500,1500,1500,1462,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.675469171,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.725107285,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.73709284300001,1500,1500,1500,1462,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.74793451400001,1500,1500,1500,1460,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.76277750000001,1500,1500,1500,1462,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.774942619,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.77750906400001,1500,1500,1500,1460,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.823022429,1500,1500,1500,1462,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.825538988,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.86681204400001,1500,1500,1500,1460,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.874951112,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.88201497300001,1500,1500,1500,1445,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.90609806500001,1500,1500,1500,1432,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.906126489,1500,1500,1500,1432,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.92174988000001,1500,1500,1500,1422,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.921776988,1500,1500,1500,1422,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.92537305500001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.92691844400001,1500,1500,1500,1410,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.928154792,1500,1500,1500,1410,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.94640244300001,1500,1500,1500,1393,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.94641703900001,1500,1500,1500,1393,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.957467518,1500,1500,1500,1375,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.957495253,1500,1500,1500,1375,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.97455038000001,1500,1500,1500,1368,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.97512228000001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
121.975144724,1500,1500,1500,1368,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.99267429800001,1500,1500,1500,1365,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
121.992700584,1500,1500,1500,1365,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.02504970300001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.038725213,1500,1500,1500,1365,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.075109479,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.086811881,1500,1500,1500,1368,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.086837005,1500,1500,1500,1368,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.10758395,1500,1500,1500,1380,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.12510702700001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.13148625400001,1500,1500,1500,1403,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.131513138,1500,1500,1500,1403,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.145415012,1500,1500,1500,1420,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.145445972,1500,1500,1500,1420,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.152721521,1500,1500,1500,1437,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.153680355,1500,1500,1500,1437,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.16794948,1500,1500,1500,1457,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.17525407500001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.18310928800001,1500,1500,1500,1460,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.224992106,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.227540669,1500,1500,1500,1462,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.24226276300001,1500,1500,1500,1469,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.257092161,1500,1500,1500,1500,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.27385617,1500,1500,1500,1500,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.27494225900001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.324884482,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.33248496700001,1500,1500,1500,1500,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.34745321800001,1500,1500,1500,1500,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.362402728,1500,1500,1500,1537,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.37520462200001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.37718723,1500,1500,1500,1582,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.40173775500001,1500,1500,1500,1624,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.40176568000001,1500,1500,1500,1624,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.41616791300001,1500,1500,1500,1668,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.41618783400001,1500,1500,1500,1668,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.42585121100001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.431665914,1500,1500,1500,1676,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.43185907600001,1500,1500,1500,1676,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.452337963,1500,1500,1500,1686,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.452496916,1500,1500,1500,1686,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.454369892,1500,1500,1500,1688,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.468106558,1500,1500,1500,1688,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.47544871500001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.48302623000001,1500,1500,1500,1691,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.498527694,1500,1500,1500,1688,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.52493126200001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.562622755,1500,1500,1500,1688,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.57505559900001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.601551592,1500,1500,1500,1688,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.624798659,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.63259122900001,1500,1500,1500,1691,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.64848068600001,1500,1500,1500,1688,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.67495322600001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.69959955700001,1500,1500,1500,1688,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.724872777,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.75066773,1500,1500,1500,1688,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.77506696300001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.80503462300001,1500,1500,1500,1678,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.81345820000001,1500,1500,1500,1671,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.824906681,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.826198274,1500,1500,1500,1651,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.84240144,1500,1500,1500,1619,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.84243060700001,1500,1500,1500,1619,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.871241022,1500,1500,1500,1579,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.87131535,1500,1500,1500,1579,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.874992058,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.882706407,1500,1500,1500,1532,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.88284843500001,1500,1500,1500,1532,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.886951937,1500,1500,1500,1500,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.924896532,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
122.94731651500001,1500,1500,1500,1500,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
122.97513443800001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
123.008636729,1500,1500,1500,1500,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
123.022443068,1500,1500,1500,1500,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
123.026481566,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
123.03701625400001,1500,1500,1500,1500,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
123.05225228600001,1500,1500,1500,1500,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
123.06770960200001,1500,1500,1500,1500,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
123.07532137000001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
123.08283735600001,1500,1500,1500,1500,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
123.09737119,1500,1500,1500,1500,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
123.112883826,1500,1500,1500,1472,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
123.12596207300001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
123.12699145500001,1500,1500,1500,1467,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
123.14170299700001,1500,1500,1500,1465,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
123.157533572,1500,1500,1500,1462,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
123.17523785600001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
123.18785179800001,1500,1500,1500,1465,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
123.202283707,1500,1500,1500,1462,1733,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
123.225489906,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
