t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,yaw_rad
5.6704555590000005,-15.439010003302478,1.0869939736696568,-0.6535879482619055,2.4004348366353032e-08,-1.3873357482702417e-07,2.145464309341299e-07,-0.0002048231314909476
5.680152479,-15.439009657011997,1.086993751809107,-0.6535879810146007,2.2160866475878763e-08,-1.3854862499751242e-07,2.1283731183515297e-07,-0.00020485482755183877
5.729042701,-15.439007679339664,1.0869925948701087,-0.653588168843297,1.5824977315078413e-08,-1.394754181520563e-07,2.0660243526524856e-07,-0.00020501311713881821
5.777858543000001,-15.439005415754975,1.0869914479367901,-0.6535883846621885,1.4298330387808803e-08,-1.4320469887994791e-07,2.045132824246265e-07,-0.00020517061816017706
5.816740417,-15.439003052977199,1.0869904302936535,-0.6535886102566313,1.7189728224611564e-08,-1.4918177844173934e-07,2.066985678027277e-07,-0.00020532699018624239
5.883898146,-15.439000785805296,1.0869896475380376,-0.6535888265818061,2.385811273782416e-08,-1.567867665212215e-07,2.1294977972049727e-07,-0.00020548229840278368
5.92824712,-15.43899880104096,1.0869891806823244,-0.6535890153396737,3.3689664600583945e-08,-1.6544411545408952e-07,2.2267898805182647e-07,-0.00020563692708038843
5.975251675,-15.43899726214449,1.086989077916212,-0.6535891604978958,4.6266001767840286e-08,-1.7462291452872333e-07,2.3491772221636378e-07,-0.00020579139168557816
6.0215528560000005,-15.438996295859639,1.0869893497889707,-0.6535892496218765,6.200986650016646e-08,-1.834663800974936e-07,2.484026729613677e-07,-0.00020594612207259374
6.068835699,-15.438995981887153,1.0869899681955404,-0.6535892749067305,7.946019523909856e-08,-1.904336602124519e-07,2.617466688506095e-07,-0.00020610129709070464
6.123274491,-15.438996346398694,1.0869908690526715,-0.6535892338214393,9.617079822320535e-08,-1.9449209905305095e-07,2.7395173604123254e-07,-0.00020625678449942615
6.166015671,-15.438997359618122,1.0869919581258571,-0.6535891293364923,1.102485216038012e-07,-1.9535118547855289e-07,2.8414908279801575e-07,-0.00020641219915312618
6.204259658000001,-15.438998938006046,1.0869931210897772,-0.6535889696949436,1.2052527994705714e-07,-1.9319622284408447e-07,2.9152386392675314e-07,-0.0002065671106313592
6.215683729,-15.43899931074465,1.0869933517946768,-0.6535889322061875,1.2207606200530484e-07,-1.9244164424794666e-07,2.926028864423305e-07,-0.00020659800462449483
6.255480331,-15.439000951193755,1.0869942358349065,-0.6535887677113938,1.2657805753052734e-07,-1.8849917436118877e-07,2.954646380320711e-07,-0.0002067212594543121
