axis,kind,start_s,end_s,duration_s,count,status,r2,rmse,coefficient,value
yaw_n,segment,0.365382089,2.6153820889999997,2.2499999999999996,46,ok,0.4222651340272279,0.4540029147549004,linear_damping_r,-9.97251801415
yaw_n,segment,0.365382089,2.6153820889999997,2.2499999999999996,46,ok,0.4222651340272279,0.4540029147549004,quadratic_damping_r,10.0964427846
yaw_n,segment,0.365382089,2.6153820889999997,2.2499999999999996,46,ok,0.4222651340272279,0.4540029147549004,bias_torque_yaw,-5.62714675769
yaw_n,segment,48.21538208899999,49.365382088999986,1.1499999999999986,24,ok,0.957462130548534,0.5689293093399642,added_inertia_r_dot,2.21941555552
yaw_n,segment,48.21538208899999,49.365382088999986,1.1499999999999986,24,ok,0.957462130548534,0.5689293093399642,linear_damping_r,-9.37147885527
yaw_n,segment,48.21538208899999,49.365382088999986,1.1499999999999986,24,ok,0.957462130548534,0.5689293093399642,quadratic_damping_r,16.1869658934
yaw_n,segment,48.21538208899999,49.365382088999986,1.1499999999999986,24,ok,0.957462130548534,0.5689293093399642,bias_torque_yaw,-3.2510689335
yaw_n,segment,54.615382088999986,55.56538208899999,0.9500000000000028,20,ok,0.9516966947200917,0.6317039171068658,added_inertia_r_dot,1.7791040146
yaw_n,segment,54.615382088999986,55.56538208899999,0.9500000000000028,20,ok,0.9516966947200917,0.6317039171068658,linear_damping_r,11.3058085749
yaw_n,segment,54.615382088999986,55.56538208899999,0.9500000000000028,20,ok,0.9516966947200917,0.6317039171068658,quadratic_damping_r,-2.04758225448
yaw_n,segment,54.615382088999986,55.56538208899999,0.9500000000000028,20,ok,0.9516966947200917,0.6317039171068658,bias_torque_yaw,-1.78183598781
yaw_n,segment,78.91538208899998,80.16538208899998,1.25,26,ok,0.953622754163812,0.6580293880353169,added_inertia_r_dot,3.6947592717
yaw_n,segment,78.91538208899998,80.16538208899998,1.25,26,ok,0.953622754163812,0.6580293880353169,linear_damping_r,-10.9321496535
yaw_n,segment,78.91538208899998,80.16538208899998,1.25,26,ok,0.953622754163812,0.6580293880353169,quadratic_damping_r,12.0485012607
yaw_n,segment,78.91538208899998,80.16538208899998,1.25,26,ok,0.953622754163812,0.6580293880353169,bias_torque_yaw,1.91670228377
yaw_n,segment,91.91538208899998,92.96538208899997,1.0499999999999972,22,ok,0.966477492227582,0.21076753658435401,added_inertia_r_dot,0.483313456639
yaw_n,segment,91.91538208899998,92.96538208899997,1.0499999999999972,22,ok,0.966477492227582,0.21076753658435401,linear_damping_r,15.9602341304
yaw_n,segment,91.91538208899998,92.96538208899997,1.0499999999999972,22,ok,0.966477492227582,0.21076753658435401,quadratic_damping_r,-10.8710789953
yaw_n,segment,91.91538208899998,92.96538208899997,1.0499999999999972,22,ok,0.966477492227582,0.21076753658435401,bias_torque_yaw,1.0498117725
yaw_n,segment,94.66538208899998,97.21538208899997,2.549999999999997,52,ok,0.8498623990576727,1.0961313975501952,added_inertia_r_dot,0.269063908898
yaw_n,segment,94.66538208899998,97.21538208899997,2.549999999999997,52,ok,0.8498623990576727,1.0961313975501952,linear_damping_r,-6.62934392822
yaw_n,segment,94.66538208899998,97.21538208899997,2.549999999999997,52,ok,0.8498623990576727,1.0961313975501952,quadratic_damping_r,6.50980600034
