t,nu_u,nu_v,nu_w,nu_p,nu_q,nu_r,nudot_udot,nudot_vdot,nudot_wdot,nudot_pdot,nudot_qdot,nudot_rdot,thr_fx,thr_fy,thr_fz,thr_tx,thr_ty,thr_tz,mujoco_fluid_fx,mujoco_fluid_fy,mujoco_fluid_fz,mujoco_fluid_tx,mujoco_fluid_ty,mujoco_fluid_tz,target_fx,target_fy,target_fz,target_tx,target_ty,target_tz
28.315382089,nan,nan,nan,0.00309188110995,0.0190309874394,-0.00768878798608,0,0,0,-0.0010081803916,0.0156437639757,0.0101345053064,39.4080275372,-4.88784040618,-84.9627853045,5.98858340641,0.275152762951,1.05142491913,nan,nan,nan,nan,nan,nan,-39.4080275372,4.88784040618,84.9627853045,-5.98906065481,-0.269360972214,-1.04393221586
28.365382089,nan,nan,nan,0.00411020671386,0.0191999623467,-0.00740671427567,0,0,0,0.0114630657941,-0.00714852646708,0.00612361366715,41.4989885572,-5.71419386772,-85.3159926137,6.01654307953,0.142327430358,1.06296096831,nan,nan,nan,nan,nan,nan,-41.4989885572,5.71419386772,85.3159926137,-6.0111167393,-0.144974029312,-1.05843362151
28.415382089,nan,nan,nan,0.00423818768936,0.0183161347927,-0.00707642661936,0,0,0,0.0104087545174,-0.0177751557607,0.00523441310105,43.5559936815,-6.49788109161,-85.6731667229,6.04295504031,-0.00960964628063,1.14996190625,nan,nan,nan,nan,nan,nan,-43.5559936815,6.49788109161,85.6731667229,-6.03802778573,0.00302875036333,-1.14609196855
28.465382089,nan,nan,nan,0.0051510821656,0.0174224467707,-0.00688327296556,0,0,0,0.00603726834294,-0.0264714234857,0.0114719995945,45.5338494004,-7.11662903233,-85.9660160458,6.07149394367,-0.152144525762,1.1604891878,nan,nan,nan,nan,nan,nan,-45.5338494004,7.11662903233,85.9660160458,-6.06863604573,0.142344010645,-1.15200764023
28.515382089,nan,nan,nan,0.00484191452365,0.0156689924442,-0.00592922665991,0,0,0,0.000283227533777,-0.0378667935062,0.0148804995898,46.2283164005,-7.42626107902,-85.9081771001,6.02486430851,-0.228556678711,1.19480114497,nan,nan,nan,nan,nan,nan,-46.2283164005,7.42626107902,85.9081771001,-6.0247302354,0.214537255752,-1.18379960473
28.565382089,nan,nan,nan,0.00517940491898,0.01363576742,-0.00539522300658,0,0,0,0.00138794403371,-0.0515466468518,0.00818968600387,46.4610752265,-7.56544456052,-85.762031796,5.95209329164,-0.28653540998,1.22273361314,nan,nan,nan,nan,nan,nan,-46.4610752265,7.56544456052,85.762031796,-5.95143627224,0.267451294916,-1.21667876534
28.615382089,nan,nan,nan,0.00498070892702,0.010514327759,-0.00511025805953,0,0,0,0.000998620881762,-0.0569444945813,0.00439264750735,46.5625127854,-7.65158569752,-85.7079394113,5.8971996424,-0.322586371038,1.23942746147,nan,nan,nan,nan,nan,nan,-46.5625127854,7.65158569752,85.7079394113,-5.89672691924,0.301503810809,-1.23617986296
28.665382089,nan,nan,nan,0.00527926700715,0.00794131796192,-0.00495595825585,0,0,0,0.000600643498733,-0.05139455185,0.00568389938072,46.6326324286,-7.73207965234,-85.678434324,5.85080512247,-0.34843036267,1.25555725504,nan,nan,nan,nan,nan,nan,-46.6326324286,7.73207965234,85.678434324,-5.85052079225,0.329402557739,-1.25135500045
28.715382089,nan,nan,nan,0.0050407732769,0.00537487257399,-0.00454186812145,0,0,0,0.0019985680997,-0.0359106511282,0.00653669487125,46.6935733607,-7.81116164047,-85.6462900039,5.80300807009,-0.37318542473,1.2715828843,nan,nan,nan,nan,nan,nan,-46.6935733607,7.81116164047,85.6462900039,-5.80206199591,0.359890224363,-1.26675013583
28.765382089,nan,nan,nan,0.00547912381712,0.0043502528491,-0.00430228876872,0,0,0,0.00879299731955,-0.0190758549495,0.00336541125889,46.7523215435,-7.88940209792,-85.5980276801,5.75097564631,-0.399801583175,1.28745680725,nan,nan,nan,nan,nan,nan,-46.7523215435,7.88940209792,85.5980276801,-5.74681325241,0.392739129397,-1.2849686712
28.815382089,nan,nan,nan,0.00592007300885,0.00346728707904,-0.00420532699556,0,0,0,0.0105284609998,-0.0134548835229,-0.00217080552643,46.8033799564,-7.96115557736,-85.4221858965,5.66881292525,-0.445459387946,1.30155156443,nan,nan,nan,nan,nan,nan,-46.8033799564,7.96115557736,85.4221858965,-5.6638290045,0.440477986419,-1.30315649739
28.865382089,nan,nan,nan,0.0065319699171,0.00300476449681,-0.00451936932136,0,0,0,-0.00226146242819,-0.00688878750017,-0.00176850160876,46.8482632672,-8.03843106887,-85.2559122946,5.58422684497,-0.492717922347,1.31353791774,nan,nan,nan,nan,nan,nan,-46.8482632672,8.03843106887,85.2559122946,-5.58529736701,0.490167486551,-1.31484541696
28.915382089,nan,nan,nan,0.00569392676603,0.00277840832902,-0.00438217715644,0,0,0,-0.00785667306849,-0.0309857407026,0.00803076791256,46.8947306797,-8.11871103204,-85.1004892967,5.49701937986,-0.541790324518,1.32475570643,nan,nan,nan,nan,nan,nan,-46.8947306797,8.11871103204,85.1004892967,-5.50073854033,0.530318473738,-1.31881835091
28.965382089,nan,nan,nan,0.00574630261025,-9.3809573459e-05,-0.00371629253011,0,0,0,-0.0140126220998,-0.148253667787,0.027555213662,46.2389775386,-8.16300816341,-84.9321039449,5.36620882247,-0.511419859083,1.32906590288,nan,nan,nan,nan,nan,nan,-46.2389775386,8.16300816341,84.9321039449,-5.37284206146,0.456531903658,-1.30869361699
29.015382089,nan,nan,nan,0.00429266455605,-0.0120469584496,-0.00162665579023,0,0,0,-0.000677099467682,-0.243678529152,0.0189237171882,41.8466800842,-7.40232820069,-85.0045651776,5.05814005372,-0.119306049695,1.25245170526,nan,nan,nan,nan,nan,nan,-41.8466800842,7.40232820069,85.0045651776,-5.05846057636,0.0290889478468,-1.23846090913
29.065382089,nan,nan,nan,0.00567859266348,-0.0244616624886,-0.00182392081129,0,0,0,0.00728663767303,-0.225101706222,0.0120279137375,36.1872343885,-6.50584667512,-84.95728737,4.64194668682,0.401314280827,1.22703254145,nan,nan,nan,nan,nan,nan,-36.1872343885,6.50584667512,84.95728737,-4.63849736742,-0.484653685522,-1.2181399921
29.115382089,nan,nan,nan,0.00502132832335,-0.0345571290718,-0.000423864416483,0,0,0,-0.0247998530788,-0.163401835723,0.0313911860791,30.3025439915,-5.32145905845,-84.5821892491,4.06132001998,0.969133808827,1.15107536763,nan,nan,nan,nan,nan,nan,-30.3025439915,5.32145905845,84.5821892491,-4.07305967523,-1.02963007047,-1.12786704759
29.165382089,nan,nan,nan,0.0031986073556,-0.0408018460609,0.00131519779662,0,0,0,-0.0204561249794,-0.111432982749,0.013998480313,24.4258637245,-4.27423562574,-84.7125976138,3.67774591918,1.53465437933,1.06546587358,nan,nan,nan,nan,nan,nan,-24.4258637245,4.27423562574,84.7125976138,-3.6874293578,-1.57591021253,-1.05511643313
29.215382089,nan,nan,nan,0.00297571582541,-0.0457004273467,0.000975983614816,0,0,0,0.0103471031546,-0.0765755987232,-0.0122699413855,19.1161728352,-3.28572596492,-84.8263895145,3.22248058234,2.14732909832,0.971001373246,nan,nan,nan,nan,nan,nan,-19.1161728352,3.28572596492,84.8263895145,-3.21758251204,-2.17567968223,-0.980072859931
29.265382089,nan,nan,nan,0.00423331767106,-0.0484594059332,8.82036580738e-05,0,0,0,0.027111459174,-0.0484369658936,-0.0153910707562,14.1854029388,-2.46202968322,-84.7093301028,2.84744960519,2.67590349089,0.90278280904,nan,nan,nan,nan,nan,nan,-14.1854029388,2.46202968322,84.7093301028,-2.83461569109,-2.69383630877,-0.914161827818
29.315382089,nan,nan,nan,0.00568686174281,-0.0505441239361,-0.000563123460807,0,0,0,0.0187000827384,-0.00967173271304,0.000597853244804,9.49519880595,-1.6599373149,-85.3867039464,2.33859358698,3.33613244641,0.825979701199,nan,nan,nan,nan,nan,nan,-9.49519880595,1.6599373149,85.3867039464,-2.32974141661,-3.33971321201,-0.825537692751
29.365382089,nan,nan,nan,0.0061033259449,-0.0494265792045,0.000147988982554,0,0,0,-0.00799197040244,0.034476947965,0.0189549967925,5.46291289849,-1.01279365837,-85.9349386985,1.88897041138,3.96141064964,0.734521829626,nan,nan,nan,nan,nan,nan,-5.46291289849,1.01279365837,85.9349386985,-1.89275361836,-3.9486462492,-0.720507907668
29.415382089,nan,nan,nan,0.00488766470256,-0.0470964291396,0.00133237621844,0,0,0,-0.0299809341865,0.0507185826573,0.0103116285314,2.24309418511,-0.406364574757,-86.4388030538,1.43721631522,4.54164049391,0.511159729998,nan,nan,nan,nan,nan,nan,-2.24309418511,0.406364574757,86.4388030538,-1.45140856992,-4.52286295306,-0.503536074923
29.465382089,nan,nan,nan,0.00310523252625,-0.0443547209388,0.00117915183569,0,0,0,-0.0362742581906,0.0795902411968,-0.0146185131518,0.678264669254,-0.107320262406,-86.4645874205,1.11908529504,5.00538785726,0.185847899513,nan,nan,nan,nan,nan,nan,-0.678264669254,0.107320262406,86.4645874205,-1.13625665828,-4.97592116226,-0.196655746368
29.515382089,nan,nan,nan,0.00126023888351,-0.0391374050199,-0.000129475096733,0,0,0,-0.0306863899618,0.181932981602,-0.0441915690671,0.225217357668,-0.136964899366,-85.6656325493,1.42820861486,5.02270391056,0.06218616599,nan,nan,nan,nan,nan,nan,-0.225217357668,0.136964899366,85.6656325493,-1.44273481539,-4.95534686279,-0.0948581419822
29.565382089,nan,nan,nan,3.65935300718e-05,-0.0261614227785,-0.00324000507102,0,0,0,-0.0453871154414,0.261688214551,-0.0435294489661,0.0357781240057,-0.0357781240057,-85.22422692,1.91647756333,4.94071853908,0.00994470845802,nan,nan,nan,nan,nan,nan,-0.0357781240057,0.0357781240057,85.22422692,-1.93796273449,-4.84383371141,-0.0421271618443
29.615382089,nan,nan,nan,-0.00327847266063,-0.0129685835648,-0.00448241999334,0,0,0,-0.0419855900764,0.238822575367,-0.0354707249072,0,0,-84.254978784,2.53765378032,4.68924849034,0,nan,nan,nan,nan,nan,nan,0,0,84.254978784,-2.557528751,-4.60082920826,-0.0262244291628
29.665382089,nan,nan,nan,-0.00416196547756,-0.00227916524185,-0.00678707756175,0,0,0,0.0110615805506,0.169902775916,-0.0501697479706,0,0,-83.248503785,3.17791742337,4.43481111846,0,nan,nan,nan,nan,nan,nan,0,0,83.248503785,-3.17268113662,-4.37190801373,-0.0370917990881
29.715382089,nan,nan,nan,-0.00217231460558,0.00402169402685,-0.0094993947904,0,0,0,0.02706100662,0.103342728166,-0.0264107603194,0,0,-82.181936302,3.85618677411,4.14584958079,0,nan,nan,nan,nan,nan,nan,0,0,82.181936302,-3.84337674304,-4.10758900254,-0.0195261617839
29.765382089,nan,nan,nan,-0.00145586481557,0.00805510757476,-0.00942815359369,0,0,0,0.000279789778391,0.0681680297471,-0.000191056060466,0.0325283285809,-0.0325283285809,-81.7831174221,4.41895514088,3.93169820785,0.00904141157071,nan,nan,nan,nan,nan,nan,-0.0325283285809,0.0325283285809,81.7831174221,-4.41882269511,-3.9064603582,-0.00918266428367
29.815382089,nan,nan,nan,-0.00214433562774,0.0108384970016,-0.00951850039645,0,0,0,-0.0115316561233,0.0485572902935,0.00831321435,0.0677704764631,-0.0677704764631,-81.1380947288,5.11261919177,3.67790685287,0.0188371427853,nan,nan,nan,nan,nan,nan,-0.0677704764631,0.0677704764631,81.1380947288,-5.11807800102,-3.65992948728,-0.0126909672728
29.865382089,nan,nan,nan,-0.00260903042789,0.0129108366041,-0.00859683215869,0,0,0,-0.00875873365185,0.0192162527645,0.0106405244097,0.103743289061,-0.103743289061,-80.6543294908,5.77061643925,3.4556239282,0.0288359659111,nan,nan,nan,nan,nan,nan,-0.103743289061,0.103743289061,80.6543294908,-5.77476261356,-3.44850949494,-0.0209691495613
29.915382089,nan,nan,nan,-0.00302020899292,0.012760122278,-0.00845444795548,0,0,0,-0.00017093233057,-0.0162728309102,-0.00408279414956,0.150581018291,-0.12926986292,-80.1463159668,6.392681121,3.24596046891,0.0417547443425,nan,nan,nan,nan,nan,nan,-0.150581018291,0.12926986292,80.1463159668,-6.39276203627,-3.2519851591,-0.04477326021
29.965382089,nan,nan,nan,-0.00262612366095,0.0112835535131,-0.00900511157365,0,0,0,0.00400683405749,-0.0341023859715,-0.0120803963821,0.225273768572,-0.1158714244,-79.0977594,6.94829199296,3.02212791827,0.0621025998433,nan,nan,nan,nan,nan,nan,-0.225273768572,0.1158714244,79.0977594,-6.94639525388,-3.03475364463,-0.0710339509789
30.015382089,nan,nan,nan,-0.00261952558717,0.00934988368086,-0.00966248759369,0,0,0,0.000276636377814,-0.0317853843101,-0.00492123218565,0.336024286016,-0.0630459442305,-77.1940745838,6.84713916222,2.90342809331,0.0921186795508,nan,nan,nan,nan,nan,nan,-0.336024286016,0.0630459442305,77.1940745838,-6.8470082092,-2.91519599615,-0.0957570744577
30.065382089,nan,nan,nan,-0.00259846002317,0.00810501508209,-0.00949723479221,0,0,0,0.0131779290463,-0.0201797633718,-0.00152360450633,0.433303691489,-0.0364460006091,-75.2190365385,6.69478002001,2.84169416727,0.118576672853,nan,nan,nan,nan,nan,nan,-0.433303691489,0.0364460006091,75.2190365385,-6.68854190467,-2.84916532107,-0.119703113279
30.115382089,nan,nan,nan,-0.00130173268255,0.00733190734367,-0.00981484804432,0,0,0,0.0222247186489,-0.0114843155529,-0.00128678074231,0.51000419248,-0.0493468589819,-73.1447699699,6.42251970089,2.78573338999,0.139596580783,nan,nan,nan,nan,nan,nan,-0.51000419248,0.0493468589819,73.1447699699,-6.41199905247,-2.78998522813,-0.140547931242
30.165382089,nan,nan,nan,-0.000375988158277,0.0069565835268,-0.00962591286644,0,0,0,0.0179361319197,-0.0110024463033,-0.000329342657512,0.599657601041,-0.0500839442855,-70.5364106168,6.01169440084,2.6931873995,0.164098954113,nan,nan,nan,nan,nan,nan,-0.599657601041,0.0500839442855,70.5364106168,-6.00320386646,-2.6972608352,-0.164342445703
30.215382089,nan,nan,nan,0.000491880509425,0.00623166271334,-0.00984778231007,0,0,0,0.00391063709429,0.00332080979099,0.000783080053409,0.698766663674,-0.041591466337,-68.1782664722,5.65620363966,2.6376761099,0.191141893388,nan,nan,nan,nan,nan,nan,-0.698766663674,0.041591466337,68.1782664722,-5.65435243792,-2.63644664649,-0.190562941944
30.265382089,nan,nan,nan,1.50755511519e-05,0.0072886645059,-0.0095476048611,0,0,0,-0.0116392497018,0.0300219409855,0.00609132232773,0.797948592126,-0.0330908986737,-66.1661012535,5.35726872894,2.60794589429,0.218204706198,nan,nan,nan,nan,nan,nan,-0.797948592126,0.0330908986737,66.1661012535,-5.36277847041,-2.59683087108,-0.213701233227
30.315382089,nan,nan,nan,-0.000672044460756,0.00923385681189,-0.0092386500773,0,0,0,-0.0029073858994,0.042548152844,0.0197852403811,0.897151396985,-0.0245880132682,-63.744935087,4.95519540396,2.51138600781,0.245273212871,nan,nan,nan,nan,nan,nan,-0.897151396985,0.0245880132682,63.744935087,-4.95657169066,-2.49563340518,-0.230645470241
30.365382089,nan,nan,nan,-0.000275663038788,0.0115434797903,-0.00756908082299,0,0,0,0.00418020601139,0.0459335597466,0.0275318600966,1.01444948775,-0.01714777375,-61.4585711341,4.59275549065,2.42541628201,0.277291469074,nan,nan,nan,nan,nan,nan,-1.01444948775,0.01714777375,61.4585711341,-4.59077668145,-2.40841030018,-0.256936449077
30.415382089,nan,nan,nan,-0.000254023859617,0.0138272127865,-0.00648546406763,0,0,0,-0.0163437152988,0.0659584906026,0.0348449786223,1.13576975638,-0.00921095510784,-59.2429673361,4.25296685886,2.33963722167,0.310406505459,nan,nan,nan,nan,nan,nan,-1.13576975638,0.00921095510784,59.2429673361,-4.26070358143,-2.3152174097,-0.284644706794
30.465382089,nan,nan,nan,-0.00191003456867,0.0181393288506,-0.00408458296076,0,0,0,-0.0322646305305,0.0868038664903,0.0169203578814,1.42255730233,-0.0324900599519,-56.684901496,3.85480857143,2.19656346668,0.388884024435,nan,nan,nan,nan,nan,nan,-1.42255730233,0.0324900599519,56.684901496,-3.87008187318,-2.16442607119,-0.376374363924
30.515382089,nan,nan,nan,-0.00348048691267,0.0225075994356,-0.0047934282795,0,0,0,-0.0278777391636,0.0681497067834,-0.0359975842528,2.5488760054,-0.146465181828,-55.5552154782,3.77474239421,2.04945279644,0.697199517291,nan,nan,nan,nan,nan,nan,-2.5488760054,0.146465181828,55.5552154782,-3.78793904686,-2.0242217305,-0.723813467266
30.565382089,nan,nan,nan,-0.00469780848503,0.0249542995289,-0.00768434138604,0,0,0,-0.0206229745597,0.0542210197779,-0.0662797709124,4.42181445723,-0.664614744675,-54.6716675469,3.71869782669,1.85356959602,1.00096812791,nan,nan,nan,nan,nan,nan,-4.42181445723,0.664614744675,54.6716675469,-3.7284602479,-1.83349534786,-1.04997048582
30.615382089,nan,nan,nan,-0.00554278436864,0.0279297014134,-0.0114214053707,0,0,0,-0.00188085360006,0.0631073195487,-0.0588701351453,7.06411913673,-1.21063350924,-53.6945846226,3.66256250315,1.60197111402,1.21146446387,nan,nan,nan,nan,nan,nan,-7.06411913673,1.21063350924,53.6945846226,-3.66345285411,-1.57860689111,-1.25498868541
30.665382089,nan,nan,nan,-0.00488589384503,0.0312650314838,-0.0135713549006,0,0,0,0.0197303034455,0.0685874388914,-0.0454889907748,10.1187749267,-1.97777767932,-53.0246560631,3.66196904074,1.37651545662,1.40152229605,nan,nan,nan,nan,nan,nan,-10.1187749267,1.97777767932,53.0246560631,-3.65262918862,-1.35112232912,-1.43515348964
30.715382089,nan,nan,nan,-0.00356975402409,0.0347884453025,-0.0159703044482,0,0,0,0.0137483424551,0.056965441171,-0.0406190742138,13.3878624153,-2.69161967811,-52.3631873239,3.65457967544,1.14954052812,1.52840362984,nan,nan,nan,nan,nan,nan,-13.3878624153,2.69161967811,52.3631873239,-3.64807154008,-1.12845021284,-1.5584343675
30.765382089,nan,nan,nan,-0.00351105959952,0.0369615756009,-0.017633262322,0,0,0,-0.000143134784034,0.0286670791388,-0.0408017165796,17.1346881499,-3.67601221552,-51.5438626562,3.6854936082,0.912272633909,1.71564606598,nan,nan,nan,nan,nan,nan,-17.1346881499,3.67601221552,51.5438626562,-3.68556136477,-0.901659221199,-1.74581183589
30.815382089,nan,nan,nan,-0.00358406750249,0.0376551532164,-0.0200504761062,0,0,0,-0.00678514100453,-0.00960428341398,-0.0499926522993,20.95958298,-4.53349563762,-50.8302855768,3.67811782906,0.690956412126,1.88523368709,nan,nan,nan,nan,nan,nan,-20.95958298,4.53349563762,50.8302855768,-3.68132975197,-0.694512205975,-1.92219455474
30.865382089,nan,nan,nan,-0.00418957369997,0.0360011472595,-0.0226325275519,0,0,0,-0.0164683742743,-0.0438492849073,-0.0667028171499,25.1255022284,-5.6856635264,-50.0553936416,3.64045264329,0.459800025475,2.11335206802,nan,nan,nan,nan,nan,nan,-25.1255022284,5.6856635264,50.0553936416,-3.64824837643,-0.476034346226,-2.16266719501
30.915382089,nan,nan,nan,-0.00523090492992,0.0332702247257,-0.0267207578212,0,0,0,-0.0282512943649,-0.0687447101027,-0.0824369924581,29.5431460692,-6.73488619587,-49.4179798413,3.60268623899,0.240896402334,2.34704635489,nan,nan,nan,nan,nan,nan,-29.5431460692,6.73488619587,49.4179798413,-3.61605972371,-0.266347756355,-2.40799416678
30.965382089,nan,nan,nan,-0.00701470313646,0.0291266762492,-0.0308762267977,0,0,0,-0.0198436583469,-0.102371585364,-0.101636044524,33.6815124994,-7.68737056843,-49.108590082,3.61338975268,0.0652355680501,2.52998908972,nan,nan,nan,nan,nan,nan,-33.6815124994,7.68737056843,49.108590082,-3.62278326429,-0.1031366001,-2.60513125998
31.015382089,nan,nan,nan,-0.00721527076461,0.0230330661892,-0.0368843622735,0,0,0,0.00922681541401,-0.118884769222,-0.0932934855889,35.7491288338,-8.07551304068,-49.4788797087,3.78358794287,-0.0146041609429,2.679467112,nan,nan,nan,nan,nan,nan,-35.7491288338,8.07551304068,49.4788797087,-3.77922018989,-0.0294105471661,-2.74844141153
31.065382089,nan,nan,nan,-0.00609202159506,0.017238199327,-0.0402055753566,0,0,0,0.0251043273045,-0.0858962908683,-0.0329750597294,37.5446857433,-7.98003331989,-50.0834376514,3.97691185297,-0.047260617553,2.88817438152,nan,nan,nan,nan,nan,nan,-37.5446857433,7.98003331989,50.0834376514,-3.96502806692,0.0154592337848,-2.91255370053
31.115382089,nan,nan,nan,-0.00470483803416,0.0144434371024,-0.0401818682465,0,0,0,0.030040391562,-0.0584896595216,0.00234530838142,38.9391686435,-7.82782801968,-51.0566512627,4.23541014926,-0.0542054781835,3.09888990966,nan,nan,nan,nan,nan,nan,-38.9391686435,7.82782801968,51.0566512627,-4.22118974887,0.0325508515388,-3.09715596219
31.165382089,nan,nan,nan,-0.00308798243887,0.0113892333749,-0.0399710445184,0,0,0,0.00797669797954,-0.0654123318915,-0.00149879270662,40.4960065161,-7.75970586353,-52.0512065326,4.49000692314,-0.0285825724557,3.36897257434,nan,nan,nan,nan,nan,nan,-40.4960065161,7.75970586353,52.0512065326,-4.48623094576,0.00436496481949,-3.37008067076
31.215382089,nan,nan,nan,-0.00390716823621,0.00790220391324,-0.0403317475171,0,0,0,-0.0293073690734,-0.0714615972206,-0.000804076324994,41.7688790848,-7.82629623461,-53.0157399764,4.7339914258,-0.0109523524297,3.55030513474,nan,nan,nan,nan,nan,nan,-41.7688790848,7.82629623461,53.0157399764,-4.74786483095,-0.0155048747092,-3.55089960927
31.265382089,nan,nan,nan,-0.00601871934621,0.0042430736528,-0.0400514521509,0,0,0,-0.0316147709464,-0.0516748692111,-0.00104168483147,43.3232437887,-7.90868351175,-54.0735675002,4.99816205805,-0.021641320444,3.77217030968,nan,nan,nan,nan,nan,nan,-43.3232437887,7.90868351175,54.0735675002,-5.01312773186,0.00250973361601,-3.77294045436
31.315382089,nan,nan,nan,-0.00706864533085,0.00273471699213,-0.0404359160003,0,0,0,-0.0129788755324,-0.0201791814682,0.0073364272993,44.9154470326,-7.96196642615,-55.113175309,5.25722308471,-0.0247848316355,3.96420072415,nan,nan,nan,nan,nan,nan,-44.9154470326,7.96196642615,55.113175309,-5.26336697289,0.0173138932806,-3.9587767127
31.365382089,nan,nan,nan,-0.00731660689945,0.00222515550598,-0.039317809421,0,0,0,0.00234373015013,0.0167176154924,0.0166960596033,46.2941175873,-8.04669590138,-56.1003059266,5.50375115721,-0.0115182833984,4.16239862042,nan,nan,nan,nan,nan,nan,-46.2941175873,8.04669590138,56.1003059266,-5.50264169161,0.0177076461822,-4.15005478945
31.415382089,nan,nan,nan,-0.00683427231583,0.00440647854137,-0.0387663100399,0,0,0,0.00336085471469,0.0457703608041,0.0234551371282,47.6854891025,-7.85211458269,-57.0704095375,5.74530820967,-0.000715974865892,4.35351440318,nan,nan,nan,nan,nan,nan,-47.6854891025,7.85211458269,57.0704095375,-5.74371726171,0.0176615355464,-4.33617341046
31.465382089,nan,nan,nan,-0.00698052142798,0.00680219158639,-0.0369722957082,0,0,0,-0.0056477506061,0.0505607891313,0.0382056120322,48.7286011316,-7.88695229887,-58.254592536,5.97993997877,0.0111168345942,4.47840287516,nan,nan,nan,nan,nan,nan,-48.7286011316,7.88695229887,58.254592536,-5.98261348836,0.00760228636584,-4.45015647284
31.515382089,nan,nan,nan,-0.00739904737644,0.0094625574545,-0.0349457488367,0,0,0,-0.000709351015767,0.0439024683227,0.0490293967279,49.2536592874,-7.77732815288,-59.3811247825,5.97580506472,-0.0743548958394,4.5385885202,nan,nan,nan,nan,nan,nan,-49.2536592874,7.77732815288,59.3811247825,-5.97614085447,0.0906089066865,-4.50233981243
31.565382089,nan,nan,nan,-0.00705145652955,0.0111924384187,-0.0320693560354,0,0,0,0.0120224861906,0.0255273566096,0.0576968698395,49.6284290655,-7.78073148717,-60.4540420899,5.90546173348,-0.188158322558,4.58963556681,nan,nan,nan,nan,nan,nan,-49.6284290655,7.78073148717,60.4540420899,-5.89977057706,0.197609315795,-4.54697877082
31.615382089,nan,nan,nan,-0.00619679875739,0.0120152931155,-0.0291760618528,0,0,0,0.0227000916571,0.00927237456989,0.0543871942127,49.9328564136,-7.79296792677,-61.5702431576,5.86121031754,-0.328403488244,4.62843351212,nan,nan,nan,nan,nan,nan,-49.9328564136,7.79296792677,61.5702431576,-5.85046463896,0.331836399481,-4.58822364537
31.665382089,nan,nan,nan,-0.00478144736385,0.0121196758756,-0.0266306366141,0,0,0,0.018769163549,-0.0105064431404,0.0658659803793,50.2018154203,-7.79429353965,-62.6407972192,5.83158247901,-0.462436808855,4.65947396942,nan,nan,nan,nan,nan,nan,-50.2018154203,7.79429353965,62.6407972192,-5.82269760744,0.458547008412,-4.61077753761
31.715382089,nan,nan,nan,-0.00431988240249,0.0109646488014,-0.0225894638148,0,0,0,0.0187651899758,-0.0205116894038,0.070650204495,50.4957593798,-7.84617206808,-63.6613363172,5.75375720766,-0.582624957484,4.68810518948,nan,nan,nan,nan,nan,nan,-50.4957593798,7.84617206808,63.6613363172,-5.74487421709,0.575030914716,-4.63587165639
31.765382089,nan,nan,nan,-0.00290492836627,0.0100685069353,-0.0195656161646,0,0,0,0.0383970565573,-0.0228322979487,0.0537961077173,50.8236512746,-7.96083392087,-64.6007937195,5.66937193337,-0.689165610211,4.72539882698,nan,nan,nan,nan,nan,nan,-50.8236512746,7.96083392087,64.6007937195,-5.65119568833,0.680712408541,-4.68562596584
31.815382089,nan,nan,nan,-0.000480176746765,0.00868141900655,-0.0172098530431,0,0,0,0.0396140755019,-0.0296360806907,0.0508504666641,51.1492874212,-8.07372588395,-65.7432790449,5.52211021087,-0.826732537914,4.76212071756,nan,nan,nan,nan,nan,nan,-51.1492874212,8.07372588395,65.7432790449,-5.50335785827,0.81576037176,-4.72452564545
31.865382089,nan,nan,nan,0.00105647918392,0.0071048988662,-0.0144805694982,0,0,0,0.0166398504794,-0.0326258388503,0.0491376463957,51.4670277561,-8.17886123607,-66.8148265814,5.44241400053,-0.951683541127,4.79666375706,nan,nan,nan,nan,nan,nan,-51.4670277561,8.17886123607,66.8148265814,-5.43453709467,0.939604476809,-4.76033501751
31.915382089,nan,nan,nan,0.00118380830118,0.00541883512152,-0.0122960884035,0,0,0,0.0111755283781,-0.0613064130944,0.0427179539072,51.7567151295,-8.30204608407,-68.0106684052,5.39921920258,-1.09883166785,4.82363001947,nan,nan,nan,nan,nan,nan,-51.7567151295,8.30204608407,68.0106684052,-5.39392897565,1.07613419453,-4.79204752548
31.965382089,nan,nan,nan,0.00217403202173,0.000974257556764,-0.0102087741075,0,0,0,0.0161735162942,-0.127919642326,0.0464640316375,51.1367763667,-8.18164097686,-69.236434117,5.34082688443,-1.17892829352,4.84271631182,nan,nan,nan,nan,nan,nan,-51.1367763667,8.18164097686,69.236434117,-5.33317072998,1.13156860434,-4.80836424517
32.015382089,nan,nan,nan,0.0028011599306,-0.00737312911106,-0.00764968523979,0,0,0,0.0198241959053,-0.193203617871,0.0521456208543,46.7501495217,-7.51908290944,-69.932762372,5.10836607547,-0.773602262716,4.82904526084,nan,nan,nan,nan,nan,nan,-46.7501495217,7.51908290944,69.932762372,-5.09898177691,0.702072487272,-4.79049264755
32.065382089,nan,nan,nan,0.00415645161226,-0.0183461042303,-0.00499421202209,0,0,0,0.0256026860362,-0.235480936095,0.0408282692666,40.9903697587,-6.46264371097,-70.7250872999,4.98991530844,-0.329295837757,4.65726215117,nan,nan,nan,nan,nan,nan,-40.9903697587,6.46264371097,70.7250872999,-4.97779561133,0.242113730786,-4.62707675017
