t,nu_u,nu_v,nu_w,nu_p,nu_q,nu_r,nudot_udot,nudot_vdot,nudot_wdot,nudot_pdot,nudot_qdot,nudot_rdot,thr_fx,thr_fy,thr_fz,thr_tx,thr_ty,thr_tz,target_fx,target_fy,target_fz,target_tx,target_ty,target_tz
78.365382089,-0.0201882514932,0.00768632861537,-0.00347184778887,0.00198158204043,0.00085315574158,0.013361377482,-0.010958535505,-0.00446437279122,0.00260746228933,0.00280221899849,-0.00410628733039,0.00300630994607,0,0,-24.5548947275,1.01667411226,0.145061270959,0,-0.169448949181,-0.069031421021,24.5952132303,-1.01534760904,-0.146581541718,0.00222264310719
78.415382089,-0.0206672146209,0.00744344523834,-0.00333663105262,0.00198165051109,0.000571422234003,0.0134701754913,-0.00735413586944,-0.00440069499128,0.00300166247667,0.000575540824327,-0.00667497518048,0.00348399941505,0,0,-24.4070192276,1.00327189354,0.147840804868,0,-0.113715066638,-0.0680467879667,24.4534331441,-1.00299944633,-0.150312080929,0.00257581135153
78.465382089,-0.0209236650801,0.00724625911624,-0.00317168154121,0.00203913612287,0.000185658223532,0.0137097774235,-0.00294615299632,-0.00323951012382,0.00352560766587,-0.00182494881937,-0.00660053076733,0.00368798324708,0,0,-24.2705807893,0.990043119727,0.152319681332,0,-0.0455555880731,-0.0500916920959,24.3250963324,-0.990907006699,-0.154763395838,0.00272662190213
78.515382089,-0.0209618299206,0.00711949422595,-0.00298407028603,0.00179915562916,-8.86308427304e-05,0.013838973816,0.000998666405295,-0.00198339978458,0.00394046613796,-0.00568289575815,-0.006461144666,0.00165101643858,0,0,-24.1804345268,0.977247537458,0.163685239954,0,0.0154421156806,-0.0306687886487,24.2413649172,-0.979937683921,-0.166077349544,0.00122063937947
78.565382089,-0.0208237984396,0.00704791913778,-0.00277763492741,0.00147084654705,-0.000460456243068,0.0138748790674,0.00442622572519,-0.00127196375833,0.00435512807855,-0.0064699792552,-0.00743001606915,0.00197903053735,0,0,-24.1112854724,0.964434073743,0.178176423741,0,0.0684415629831,-0.0196680406927,24.1786276712,-0.967496806643,-0.18092723859,0.00146314873106
78.615382089,-0.020519207348,0.00699229785012,-0.00254855747818,0.00115215770364,-0.000831632449646,0.0140368768697,0.00744731347299,-0.000831816464721,0.00510048607996,-0.00622483449214,-0.00567122740376,0.00227764057679,0.855219967648,0.395269511982,-24.0497089331,0.950791325097,0.196357180598,0.231844744224,-0.740064120259,-0.408131670963,24.1285764064,-0.953738012349,-0.19845683912,-0.230160825327
78.665382089,-0.0200790670923,0.00696473749131,-0.00226758631941,0.000848363097838,-0.00102757898344,0.0141026431251,0.00912881210818,-8.99983380754e-05,0.00618858465456,-0.00580724024455,-0.0020880400682,0.00109514015179,0.634427685185,0.31511884686,-23.9909785009,0.938834153723,0.211731172303,1.69584321605,-0.493271267132,-0.316510467465,24.0866709559,-0.941583161881,-0.212504227378,-1.69503355046
78.715382089,-0.0196063261372,0.00698329801631,-0.00192969901272,0.000571433679182,-0.00104043645647,0.0141463908849,0.0100451589038,0.00101933485477,0.00754762108861,-0.00609203148074,-0.00124659454437,0.00504689923163,0.881796398924,0.464578939353,-23.9333575173,0.926330751809,0.228673483758,3.10366303373,-0.72647075164,-0.44881723288,24.050064395,-0.929214573303,-0.229135010457,-3.0999317299
78.765382089,-0.0190745512019,0.00706667097679,-0.00151282421055,0.000239159949764,-0.00115223843788,0.0146073330482,0.0112285980001,0.00231753486055,0.00912967512678,7.89431792456e-06,0.00512630314974,0.0243504241825,1.2806553519,0.641431979859,-23.876182179,0.913815712903,0.246135954702,4.89103478658,-1.10703049747,-0.605596548507,24.0173519417,-0.913811975923,-0.244238043486,-4.87303188487
78.815382089,-0.0184834663372,0.00721505150237,-0.00101673150004,0.000572223110975,-0.000527806141492,0.0165814333031,0.0121091125115,0.00398462310559,0.0107368072833,0.00744674098,0.0125681332457,0.0817082376053,1.31356034238,0.827438645683,-23.8191900545,0.901306325083,0.262527532079,6.93420558107,-1.12632032389,-0.765825467735,23.9852104785,-0.897781216625,-0.257874432108,-6.87379655659
78.865382089,-0.0178636399507,0.00746513328735,-0.000439143482226,0.000983834047764,0.000104574886691,0.0227781568088,0.0127357804062,0.00609897928375,0.0123747401346,0.0263498856931,0.0260378326397,0.322187269033,1.6720550747,1.0516843964,-23.7622745566,0.888697313662,0.279907146419,9.06630747973,-1.47512505555,-0.957377485573,23.9536219051,-0.876223910172,-0.27026715964,-8.82810605486
78.915382089,-0.0172098882966,0.00782494943074,0.000220742513422,0.00320721168029,0.00207597712248,0.0488001602064,0.0136182879011,0.0110589552687,0.0150898277664,0.0498048863059,0.0474268674796,0.842768270544,2.09393499464,1.33378590393,-23.7053915016,0.875921496131,0.297481683572,11.3315624255,-1.88335899446,-1.16278419039,23.9387215353,-0.852345058271,-0.279922834425,-10.7084819311
78.965382089,-0.0165018111606,0.00857102881422,0.00106983929441,0.00596432267836,0.00484726163465,0.107054983863,0.0144126162689,0.0207715262901,0.0196311932424,0.0568545985203,0.0442094724178,1.34136624379,2.08118417326,1.25655977096,-23.7917461341,0.831884037553,0.312915165567,13.8952772896,-1.85832568267,-0.935375128986,24.0952981064,-0.804970435124,-0.296547492594,-12.9035703501
79.015382089,-0.0157686266697,0.00990210205976,0.00218386183766,0.00889267153232,0.00649692436426,0.182936784585,0.0123396370152,0.0275267465247,0.0247725142219,0.0343059862894,0.0157929650886,1.65224079091,2.3403114458,1.54306933939,-24.599758069,0.60367073868,0.336744921188,17.4341300271,-2.1495068876,-1.11743050555,24.9828089339,-0.587431108114,-0.330897891723,-16.2125854521
79.065382089,-0.0152678474591,0.0113237034667,0.00354709071661,0.0093949213073,0.00642655814352,0.272279062954,0.00608188598668,0.0255614084948,0.029680611952,0.00629449053635,-0.0062644016437,1.89645321324,1.93566014745,1.43195809832,-25.6628749141,0.31028331322,0.372857319409,21.1832819762,-1.84161754577,-1.03670876897,26.121818402,-0.307303652467,-0.375176588829,-19.7811848079
79.115382089,-0.015160438071,0.0124582429092,0.00515192303286,0.00952212058595,0.00587048419989,0.372582105909,-0.00112848078931,0.0191136795512,0.0324561852149,0.00561978486925,-0.0181917347689,2.10830366321,1.75533619072,1.28582704973,-26.5718815558,0.0503218913138,0.396860762822,25.5241915696,-1.77278559204,-0.990277255376,27.0737430022,-0.0476616200315,-0.403595888785,-23.9654678555
79.165382089,-0.015380695538,0.0132350714218,0.0067927092381,0.00995689979422,0.00460738466663,0.483109429276,-0.00746815061682,0.011470508235,0.0315729805335,0.00467808678094,-0.0223125210205,2.2923850093,1.96825078141,1.61923674985,-27.6107787936,-0.242781837947,0.419716365706,29.7972803039,-2.08372882806,-1.44187130115,28.0989834786,0.244996331955,-0.427977130363,-28.1024604645
79.215382089,-0.0159072531327,0.0136052937327,0.00830922108621,0.00998992926405,0.00363923209784,0.60182060684,-0.0122185960989,0.00222517445565,0.0289047935608,-0.00333079717329,-0.0132464755159,2.43513773703,1.66815907736,1.37521537348,-28.7748989168,-0.564065705958,0.437921541344,34.1943512272,-1.85709201173,-1.34080808675,29.2218461291,0.562488986515,-0.442825783974,-32.3939905846
79.265382089,-0.0166025551479,0.0134575888674,0.00968318859417,0.00962382007689,0.00328273711504,0.726623202979,-0.0104354288657,-0.0127085108577,0.0251129981912,-0.00433253731878,-0.0101311585572,2.53891481531,1.79838652564,1.63105590525,-29.8821579982,-0.873742131493,0.484735073479,39.4121345046,-1.95974681459,-1.82756426255,30.270473677,0.871691212307,-0.488485932311,-37.5350487698
79.315382089,-0.0169507960193,0.012334442647,0.0108205209053,0.00955667553217,0.00262611624212,0.855712088371,-0.00378794466209,-0.0316229353436,0.0206939453092,0.00121881547351,-0.0198523373958,2.60310536866,1.29038466049,1.30958573533,-30.9035248653,-1.16163738693,0.518355514305,44.3137855265,-1.34895665145,-1.79856285837,31.223509893,1.16221434492,-0.525705445179,-42.3892420467
79.365382089,-0.0169813496141,0.010295295333,0.0117525831251,0.00974570162424,0.00129750337546,0.986933739845,0.00195868437503,-0.0464533072964,0.0183902197118,0.00161225944051,-0.0182148059538,2.60945802078,0.846752651517,1.11948726635,-31.9645197261,-1.46478456887,0.545404174751,49.8156798001,-0.816466030738,-1.83778252612,32.2488828515,1.46554777379,-0.552147842359,-47.8864396394
79.415382089,-0.0167549275818,0.00768911191733,0.0126595428765,0.00971790147622,0.000804635646735,1.11665789045,0.0071690831338,-0.057782586589,0.0178909397544,-0.0213133739926,-0.0123957466736,2.40675690056,1.06346162961,1.39433572774,-33.0884137388,-1.78562895418,0.572566950632,56.1331935769,-0.952607984701,-2.28781265026,33.3650566296,1.77553971445,-0.577156227923,-54.3538156246
79.465382089,-0.0162644413008,0.00451703667411,0.0135416771005,0.00761436422498,5.79287080999e-05,1.2276094299,0.0107989508901,-0.0698416124744,0.0147529768367,-0.0473570255727,-0.0170177870846,1.89988403585,0.111755883829,0.965123364491,-34.2059488129,-2.06869563611,0.588516819982,60.9237069653,0.0552254504679,-2.0450658292,34.4340702094,2.04627795677,-0.594817315294,-59.5190733006
79.515382089,-0.0156750324928,0.000704950669891,0.0141348405602,0.00498219891895,-0.000897143061729,1.30664629403,0.0121211737207,-0.0851876044311,0.0078390415509,-0.060400345668,-0.00883207125358,1.39911193335,0.346687056573,1.08565402759,-34.9661269639,-2.09397086876,0.554582410906,60.636969404,-0.159260538782,-2.40288752539,35.0873399994,2.06537879473,-0.557852308646,-59.6025695748
79.565382089,-0.0150523239287,-0.004001723769,0.0143255812556,0.00157432965818,-0.000825278417258,1.36752062324,0.0147787237313,-0.0988027063876,-0.000537989555093,-0.0446330970607,0.0144056782123,1.07450849696,0.835114226344,1.16200596077,-35.6152523436,-2.0465901322,0.505699727407,59.2540430956,-0.606594712459,-2.68976619533,35.6069335527,2.02546189524,-0.500366313162,-58.4596310266
79.615382089,-0.0141971601196,-0.00917531996887,0.0140810416047,0.000518889212886,0.000543424759501,1.41409714373,0.0213867437995,-0.104450594716,-0.00912171788383,-0.0155197365934,0.0293617699162,0.822694226829,0.613320688774,0.899991471869,-36.2284311549,-1.97940098472,0.450735337688,57.1088389643,-0.282623100438,-2.51508351659,36.0873844329,1.9720543139,-0.439864729612,-56.5005997323
79.665382089,-0.0129136495487,-0.0144467832406,0.0134134094672,2.23559988368e-05,0.00211089857436,1.44979004592,0.0312145532085,-0.10285197402,-0.0155780941953,-0.0181680820329,0.0358087649424,0.61164039203,0.923508496213,1.06587639982,-36.8363063286,-1.90705515906,0.395469087614,54.9749845639,-0.440846078604,-2.65624939362,36.5954263597,1.89845482506,-0.38221160857,-54.5227829194
79.715382089,-0.0110757047988,-0.0194605173708,0.0125232321851,-0.0012979189904,0.00412430125374,1.47526118293,0.0437072195276,-0.0945134306919,-0.0187168025676,-0.0238351485469,0.0402832471202,0.421787733785,1.2982771485,1.36379150412,-37.5313946768,-1.81168622889,0.327198783166,52.2913673082,-0.622443920859,-2.82522779795,37.2419816867,1.80040324161,-0.312284716585,-51.9795286701
79.765382089,-0.00854292759598,-0.0238981263098,0.0115417292105,-0.00236115885585,0.00613922328638,1.4919688193,0.0541688256222,-0.0818299914937,-0.0203555060017,-0.0240330817156,0.0316508579153,0.267813190879,0.670309694302,0.603427353248,-38.2368661186,-1.70951906644,0.257392116241,49.8429522305,0.167288593882,-1.86874296624,37.9221142888,1.69814238235,-0.245674019116,-49.6449509753
79.815382089,-0.00565882223656,-0.0276435165202,0.010487681585,-0.00370122716196,0.00728938704527,1.50204250202,0.0528286300961,-0.0635291590989,-0.021078897512,-0.0254176048279,0.0266391665584,0.14933082805,0.750862230667,0.636532498109,-38.9059742221,-1.61859604381,0.196148373243,47.8515000332,0.0660129669649,-1.61886715831,38.5800367799,1.6065639597,-0.186285754608,-47.7410958694
79.865382089,-0.00326006458637,-0.0302510422197,0.00943383945927,-0.00490291933864,0.00880313994222,1.5069019021,0.0445793891489,-0.0419053883409,-0.0212515708305,-0.0267843937107,0.0260006017453,0.0567118264896,0.898133599934,0.564043150938,-39.5294073224,-1.53842264647,0.143086770883,45.4170785717,-0.20881424308,-1.21201513735,39.200799878,1.52574355732,-0.133460568099,-45.3751500439
79.915382089,-0.00120088332167,-0.0318340553543,0.00836252450191,-0.00637966653303,0.0098894472198,1.50771368467,0.0408821002023,-0.0254183366008,-0.0231874976397,-0.0327037907123,0.0160755481269,-0.0184553510243,0.917226334975,0.566023931083,-40.1526932348,-1.45842940464,0.0896173683626,43.3083854917,-0.285077183623,-0.959060977406,39.794151064,1.44294821501,-0.0836657181796,-43.3220300126
79.965382089,0.000828145433854,-0.0327928758798,0.0071150896953,-0.00817329840987,0.0104106947549,1.505056367,0.039581265698,-0.0134855910441,-0.026494704162,-0.0353083419815,-0.0017730928039,-0.0873791123098,0.974521449612,0.503155299077,-40.7871150299,-1.33900134807,0.0345261249861,40.7756823754,-0.362486759695,-0.711679442696,40.3774343954,1.32228722638,-0.0351825771349,-40.840284025
80.015382089,0.00275724324813,-0.0331826144587,0.00571305408572,-0.00991050073118,0.00971213793941,1.49897577344,0.0374357664812,-0.00536508670295,-0.0278019016996,-0.0275700313024,-0.0201767776185,-0.192994009486,0.920791798804,0.347861374649,-41.3351816024,-1.06135028745,-0.00175182647058,34.2814967077,-0.341932398376,-0.430820297734,40.9052881165,1.04829929631,-0.00571822190712,-34.4241821967
80.065382089,0.00457172208198,-0.0333293845501,0.00433489952534,-0.0109303015401,0.00839301699306,1.48575696605,0.0352473785286,-0.000572733608483,-0.0272090989255,-0.0243807063953,-0.024238573373,-0.431559872947,0.865002746429,0.343774656455,-41.8858327562,-0.717626137853,-0.0430114178744,27.5140300049,-0.319981812721,-0.352630685445,41.4651056236,0.706084896582,0.0340375708545,-27.8330934395
80.115382089,0.00628198110099,-0.0332398878195,0.00299214419316,-0.0123485713707,0.0072882806021,1.45581978614,0.0319280430783,0.00399670410601,-0.0256554363754,-0.030252812747,-0.0258374141552,-0.793884903213,0.697205916421,0.18811030734,-42.395673599,-0.354364093871,-0.0821484109657,20.3570225126,-0.203510992813,-0.126310324063,41.9989703413,0.340043138384,0.072582625123,-20.9439622625
80.165382089,0.00776452638981,-0.0329297141395,0.0017693558878,-0.0139555828148,0.00580927557754,1.40636847573,0.0272403718515,0.00835199406671,-0.0232307272085,-0.0237418852809,-0.0169769494578,-1.10132838735,0.692159356473,0.112068266128,-42.8733076087,0.000312507726145,-0.105563255646,13.6136783204,-0.270948658802,0.0170764190821,42.5140969904,-0.0115513464129,0.0992778796479,-14.4279190317
80.215382089,0.00900601828614,-0.0324046884129,0.000669071472313,-0.0147227598988,0.00559058565632,1.34568694741,0.0198264340921,0.00833752568116,-0.020539485397,-0.0234856687159,-0.00622618428676,-1.32729796808,0.590263196922,0.097737320245,-43.3953688481,0.367160034947,-0.120869796268,7.28334016888,-0.283692266768,0.0311836441292,43.0777721933,-0.378277586861,0.11856467606,-8.26464606643
80.265382089,0.00974716979901,-0.0320959615714,-0.000284592651904,-0.0163041496864,0.00518665714886,1.27363867892,0.00791263811621,0.00116606259559,-0.0175645257881,-0.0284085989723,-0.0174947389287,-1.57787898965,0.403632558166,0.047461520515,-43.9302859392,0.739357373211,-0.133715832469,2.26798738178,-0.281281518337,-0.0294310016184,43.6586903016,-0.752805322159,0.127238755275,-3.43455434369
80.315382089,0.00979728209776,-0.0322880821533,-0.0010873811065,-0.017563619796,0.00384111176345,1.18789904844,-0.00466760457535,-0.00675744568127,-0.0143105819957,-0.000917876358636,-0.0242037867162,-1.85471428354,0,0,-44.5664318929,1.1362428443,-0.151716338374,0,-0.0721739405891,-0.104488603364,44.3451511314,-1.13667734493,0.142755370418,-1.37123849239
80.365382089,0.00928040934148,-0.0327717061395,-0.00171565085147,-0.0163959373223,0.00276627847725,1.08816725057,-0.0131196569686,-0.0125074444736,-0.0108107846727,0.021667429555,-0.0226517915934,-2.0807096332,0,0,-45.2245512988,1.53935900546,-0.17233485642,0,-0.202865801358,-0.193399320741,45.0573869818,-1.52910216432,0.163948483618,-1.53832273027
80.415382089,0.0084853164009,-0.0335388266007,-0.00216845957377,-0.0153968768405,0.00157593260411,0.979828085124,-0.0197245904753,-0.0159422609045,-0.0065466025517,0.0245633949776,-0.0205913529979,-2.23618254075,0.487642323161,-0.162712188686,-45.8988812318,1.96024680939,-0.194281882399,-3.23008258185,-0.792638472283,-0.0837987941546,45.7976528402,-1.94861908773,0.186658345778,1.57681468872
80.465382089,0.00730795029394,-0.03436593223,-0.00237031110664,-0.0139395978245,0.00070714317746,0.864548996493,-0.0286359340804,-0.0136977379602,-0.00024603371124,0.0453432301913,-0.019993644418,-2.35756952996,0.71589571353,-0.25274877922,-46.4846315905,2.33133584201,-0.231846400843,-8.1278088247,-1.1586856225,0.0409442636956,46.480827236,-2.30987144507,0.22444415387,6.38479637439
80.515382089,0.00562172299286,-0.0349086003967,-0.0021930629449,-0.0108625538214,-0.000423431837687,0.744071132128,-0.0379810376775,-0.00749330480582,0.00616559667228,0.0618832741115,-0.0182219819504,-2.4301514053,0.646314056812,-0.273656770913,-47.0232339224,2.49461084672,-0.287516472341,-10.0172430748,-1.23360484218,0.157789771655,47.1185709204,-2.46531678995,0.280770147963,8.22056895697
80.565382089,0.00350984652619,-0.0351152627105,-0.00175375143942,-0.00775127041336,-0.00111505501758,0.621533855963,-0.04523352246,9.87843489e-05,0.0102203346274,0.0520528668383,-0.0100913631577,-2.42417480553,0.682205745652,-0.350216556609,-47.6319332738,2.57663727108,-0.347151085731,-10.8994629192,-1.38163979367,0.351744032987,47.7899676172,-2.55199669319,0.34341496035,9.10720745689
80.615382089,0.00109837074686,-0.0348987219618,-0.00117102948216,-0.00565726713756,-0.00143256815346,0.501653651575,-0.0507547970336,0.00787426186131,0.0132952509878,0.0537297432216,-0.00354616797545,-2.25681724809,0.685841107135,-0.394472595437,-48.23877527,2.62106963575,-0.398240969075,-11.5166767017,-1.47064917015,0.51623023334,48.4443562354,-2.59563526483,0.396928071306,9.84815303291
80.665382089,-0.00156563317717,-0.0343278365244,-0.00042422634064,-0.00237829609119,-0.00146967181512,0.395852131155,-0.0535084845946,0.0151386130428,0.0164135558681,0.0723754022492,0.00547226617364,-1.94024093195,0.685334304765,-0.470395944532,-48.8612535858,2.65783717705,-0.448787641397,-12.038871217,-1.5127219135,0.704480332083,49.1150520786,-2.62357639864,0.450813638502,10.6044006498
80.715382089,-0.0042524777126,-0.0333848606575,0.000470326104647,0.00158027308736,-0.000885341536095,0.30762955838,-0.0538319001999,0.0226386706619,0.0193431733127,0.0627718513646,0.00446898906356,-1.67289489098,0.674082403575,-0.48174694052,-49.4773879257,2.69898967161,-0.49536331964,-12.5372431403,-1.50647090267,0.831802744304,49.7764863217,-2.6692749837,0.497017873461,11.3004284521
80.765382089,-0.00694882319715,-0.0320639694582,0.00151009099063,0.00389888904526,-0.00102277290877,0.228562642056,-0.0545532116102,0.0326488141577,0.0210407955386,0.0584071542859,0.0018243318718,-1.48338287793,0.674818089032,-0.481039646198,-50.13394859,2.74865663573,-0.54565868833,-13.0824001075,-1.51836003654,0.98587966323,50.4592968714,-2.72100809067,0.546334110719,11.9856965779
80.815382089,-0.00970779887362,-0.0301199792418,0.00257440565851,0.00742098851595,-0.000702908348915,0.159291270587,-0.0552674467406,0.044863881851,0.0209884217514,0.0745812446133,0.0087854998477,-1.25454536692,0.564835273705,-0.43588090051,-50.7908436828,2.79800353667,-0.596272114949,-13.6079002884,-1.41942125098,1.12959929311,51.1153821221,-2.76269856542,0.599524770557,12.6803822805
80.865382089,-0.0124755678712,-0.0275775812731,0.00360893316577,0.0113570135066,-0.000144222923998,0.103108105364,-0.0525706298682,0.0530698510678,0.0190257017444,0.0522327717279,0.0102895319753,-0.98623938035,0.50652363019,-0.41817092974,-51.4478345909,2.84737929097,-0.64672648903,-14.0758697897,-1.31940943823,1.23877606374,51.7420240076,-2.82265355042,0.650535982453,13.3467173736
80.915382089,-0.0149648618604,-0.024812994135,0.00447697583295,0.0126442656887,0.000326044848615,0.0606673325524,-0.0469444082037,0.0573653336136,0.0156792753965,0.0257470804321,0.00625561039294,-0.763394922023,0.528042834589,-0.487113359789,-52.1011306904,2.89787291872,-0.697502274663,-14.5371980195,-1.25393185839,1.37413840942,52.3435751976,-2.88568486877,0.699818289299,13.9728003054
80.965382089,-0.0171700086916,-0.0218410479118,0.00517686070542,0.0139317215498,0.000481338115296,0.0267686131621,-0.0414039654882,0.0599883305338,0.011411883882,0.0213803472877,0.00313833414037,-0.608543195898,0.523241939406,-0.500465918408,-52.5220479297,2.89322527831,-0.730155637449,-14.7695276413,-1.16346055627,1.42804967879,52.6985068855,-2.88310433503,0.731317542898,14.3196158344
81.015382089,-0.0191052584093,-0.0188141610816,0.00561816422114,0.0147823004175,0.000639878262652,-0.000186987037385,-0.03621628437,0.0583696337146,0.00478044153094,-0.00661286456554,0.00383726504534,-0.481370323629,0.475600201457,-0.408528189482,-52.2253632874,2.71417459606,-0.699252304664,-14.310147864,-1.03560307108,1.31108246714,52.2992819961,-2.71730496744,0.700672975302,13.9542582681
81.065382089,-0.0207916371286,-0.0160040845403,0.00565490485851,0.0132704350932,0.00086506461983,-0.0213684192009,-0.0309197688251,0.0537036414598,-0.00240507752046,-0.0298389472035,0.000413316101629,-0.379803673482,0.496012045619,-0.364531993664,-51.6565799875,2.46980279532,-0.647952237204,-13.5762001413,-0.974116289924,1.19493726163,51.619390907,-2.48392783679,0.648105259224,13.2954014106
81.115382089,-0.0221972352918,-0.0134437969356,0.0053776564691,0.0117984056972,0.000681209872815,-0.0381673543856,-0.0250873305459,0.0484696810713,-0.00788731086743,-0.0171073431991,-0.00595441053923,-0.294693498246,0.54831725693,-0.319684002034,-50.9972880455,2.20373044779,-0.584576486894,-12.5989629277,-0.936236043779,1.06915791859,50.8753286342,-2.21182865349,0.582371985481,12.3810883624
81.165382089,-0.0233003701832,-0.0111571164332,0.00486617377177,0.0115597007733,0.000269623565907,-0.0508377690255,-0.0194187231107,0.0431067487969,-0.0125115263372,-0.0187274379638,-0.0108614135107,-0.221965469074,0.48949102041,-0.236369877162,-50.3650349178,1.94374228526,-0.527122535217,-11.6580408126,-0.789757623007,0.902918183993,50.1715724802,-1.95260740494,0.523101314093,11.4939359702
81.215382089,-0.0241391076028,-0.00913312205592,0.00412650383537,0.00992566190078,-0.000404931478257,-0.060363901293,-0.0144775880574,0.0379240880035,-0.0170057153322,-0.0329193352417,-0.0136880585473,-0.160369810081,0.4503614704,-0.0921284978242,-49.6527938398,1.66478253762,-0.462970800284,-10.7026887425,-0.674224602646,0.678538685377,49.3898389412,-1.68036576085,0.457903070368,10.5841231723
81.265382089,-0.0247481289889,-0.00736470763282,0.00316560223855,0.00826776724916,-0.00109918228882,-0.0668747500336,-0.00865928466299,0.0331103450856,-0.0214140289962,-0.0245094936728,-0.0134659451144,-0.109520632397,0.431132229336,0.006621166856,-48.7689106686,1.34571500489,-0.394500999351,-9.79148758835,-0.565028468129,0.505355381396,48.4377911765,-1.35731721096,0.389515502492,9.71051613728
81.315382089,-0.0250050360691,-0.00582208754736,0.00198510093575,0.00747471253351,-0.0017515259897,-0.0713159645327,0.00139410954533,0.0280468848939,-0.0247909368121,-0.0251691077849,-0.008195818632,-0.0721712175924,0.410686335264,0.0358656486046,-47.8802852333,1.02574114816,-0.325797050931,-8.88007592754,-0.389129586427,0.397815947889,47.4969495047,-1.03765559972,0.322762712999,8.82671786992
81.365382089,-0.0246087180344,-0.00456001914343,0.000686508557341,0.00575085647067,-0.00191876415202,-0.0740918717928,0.0136635072063,0.0223411083794,-0.0263423150734,-0.038127054228,-6.51393311986e-05,-0.0437040394408,0.462357603269,0.220659666131,-47.0017513028,0.707665159588,-0.258829404974,-7.95354735411,-0.251082388878,0.124795010424,46.5944270207,-0.72571359201,0.25880528844,7.92123582145
81.415382089,-0.0236386853485,-0.00358797670942,-0.000649130571586,0.00366200711071,-0.00175803992282,-0.0756863684768,0.0225199057185,0.0173195698789,-0.0254423544613,-0.0328716694188,0.0108047334017,-0.0678054522525,0.307740182586,0.176348808661,-46.1835605467,0.402062427897,-0.201177661343,-7.04881364317,0.0404791901475,0.0914591402106,45.7901521185,-0.41762308728,0.205177897791,6.99868330938
81.465382089,-0.0223567274625,-0.00282806215554,-0.00185772688879,0.00246368952879,-0.000838290811847,-0.0808724170181,0.0287584097205,0.0130770122763,-0.0229014982269,-0.0281150558372,0.0299871667046,-0.116318518477,1.07076491605,0.0408122425206,-45.3790597982,0.134181090121,-0.167197912419,-6.23001374527,-0.626081198503,0.161394155189,45.024939961,-0.147490082792,0.178300061149,6.14401644027
81.515382089,-0.0207628443764,-0.00228027548179,-0.00293928039427,0.000850501526992,0.00124067674764,-0.0873182203245,0.0451722867467,0.00835000817788,-0.0196017546558,-0.0254328361068,0.0510934214407,-0.111613038493,6.35992875429,-1.238127646,-44.3468265164,0.05860820563,-0.274077799864,-5.3211165964,-5.66144157799,1.36724162394,44.0437297452,-0.0706474998549,0.292994117284,5.23859817511
