t_s,real_baro_ddepth,sim_baro_ddepth,real_depth_pose,sim_depth_pose,real_local_depth,sim_local_depth,real_local_x,sim_local_x,real_local_y,sim_local_y,real_depth_sensor_offset,sim_depth_sensor_offset,real_roll,sim_roll,real_pitch,sim_pitch,real_yaw,sim_yaw,real_imu_roll,sim_imu_roll,real_imu_pitch,sim_imu_pitch,real_imu_yaw,sim_imu_yaw,real_dvl_x,sim_dvl_x,real_dvl_y,sim_dvl_y,real_dvl_z,sim_dvl_z,real_body_vel_x,sim_body_vel_x,real_body_vel_y,sim_body_vel_y,real_body_vel_z,sim_body_vel_z,real_gyro_x,sim_gyro_x,real_gyro_y,sim_gyro_y,real_gyro_z,sim_gyro_z,real_accel_z,sim_accel_z
1.000000,0.009183923,0.001860696,0.314073092,0.306770623,0.372009307,0.364259817,-0.254258424,-0.330935380,1.476542592,1.366765232,0.057936215,0.057489194,0.195560946,0.115018763,2.880150964,2.325463567,-0.008753646,0.242262813,0.170406694,0.169726021,2.904193722,1.433192499,-0.076092559,1.635998854,0.361852825,0.324036257,0.044310369,0.025868652,-0.031414792,-0.013052710,,0.331120816,,-0.018402731,,0.017262945,-0.000982013,0.000281817,-0.000162592,-0.045416991,-0.001585105,0.106895901,8.933858150,8.901956198
1.050000,0.009183923,0.000086318,0.314073092,0.304996246,0.372009307,0.363039715,-0.254258424,-0.298913156,1.476542592,1.469770551,0.057936215,0.058043469,0.195560946,0.178040253,2.880150964,1.351962907,-0.008753646,1.940644198,0.163044658,0.178040253,2.899411231,1.351962907,-0.084471471,1.940644198,0.361852825,0.319348123,0.044310369,0.028756791,-0.031414792,-0.012955030,,0.319348123,,-0.028756791,,0.012955030,-0.000923534,0.000373908,-0.002878327,-0.013695731,-0.003413276,0.114420486,8.933858150,8.889122484
1.100000,0.009183923,0.000086318,0.314073092,0.304996246,0.372009307,0.363039715,-0.254258424,-0.298913156,1.476542592,1.469770551,0.057936215,0.058043469,0.195560946,0.178040253,2.880150964,1.351962907,-0.008753646,1.940644198,0.159246204,0.187295530,2.902077231,1.364365715,-0.078928797,2.293392650,0.359262168,0.319348123,0.038931571,0.028756791,-0.027512724,-0.012955030,,0.319348123,,-0.028756791,,0.012955030,-0.003385806,0.000210511,0.001120886,0.020791562,0.004100400,0.121744602,8.933858150,8.887723907
1.150000,0.009183923,0.000086318,0.314073092,0.304996246,0.372009307,0.363039715,-0.254258424,-0.298913156,1.476542592,1.469770551,0.057936215,0.058043469,0.195560946,0.178040253,2.880150964,1.351962907,-0.008753646,1.940644198,0.156388211,0.195805690,2.903107439,1.458473110,-0.071314849,2.635697571,0.350994736,0.314542102,0.046071209,0.031259158,-0.038760167,-0.013300647,,0.319348123,,-0.028756791,,0.012955030,0.000291453,-0.000058022,-0.000854675,0.045850450,0.001444107,0.125819097,8.933858150,8.899739626
1.200000,0.009183923,0.000086318,0.314073092,0.304996246,0.372009307,0.363039715,-0.254258424,-0.298913156,1.476542592,1.469770551,0.057936215,0.058043469,0.195560946,0.178040253,2.880150964,1.351962907,-0.008753646,1.940644198,0.152471990,0.205487227,2.907553886,1.619798498,-0.054333302,3.010414445,0.350994736,0.314542102,0.046071209,0.031259158,-0.038760167,-0.013300647,,0.319348123,,-0.028756791,,0.012955030,-0.001087243,-0.000170541,0.001692536,0.060327982,0.008073969,0.124510496,8.933858150,8.921639174
1.250000,0.009183923,0.000086318,0.314073092,0.304996246,0.371779084,0.363039715,-0.211969644,-0.298913156,1.586671591,1.469770551,0.057705992,0.058043469,0.152471990,0.178040253,2.907553886,1.351962907,-0.025243499,1.940644198,0.147079789,0.214863490,2.903508505,1.787749226,-0.028351222,3.347385839,0.360951185,0.310288841,0.044015829,0.033406968,-0.025622785,-0.013336818,,0.319348123,,-0.028756791,,0.012955030,-0.002857609,-0.000285160,-0.003155063,0.060675713,0.009690995,0.119676208,8.933858150,8.945483841
1.300000,0.009183923,0.000086318,0.314073092,0.304996246,0.371779084,0.363039715,-0.211969644,-0.298913156,1.586671591,1.469770551,0.057705992,0.058043469,0.152471990,0.178040253,2.907553886,1.351962907,-0.025243499,1.940644198,0.131814438,0.225189244,2.911753575,1.951503667,0.002061855,3.693294535,0.390418500,0.310288841,0.068359055,0.033406968,-0.035012186,-0.013336818,,0.319348123,,-0.028756791,,0.012955030,-0.006853833,-0.000385839,0.001574904,0.048736846,0.010963470,0.111975158,8.933858150,8.966843439
1.350000,0.009183923,0.000086318,0.314073092,0.304996246,0.371779084,0.361835820,-0.211969644,-0.268101258,1.586671591,1.571240252,0.057705992,0.056839574,0.152471990,0.240520811,2.907553886,2.100617119,-0.025243499,4.197663804,0.120950716,0.234318664,2.908163082,2.058378489,0.038833895,3.990235963,0.390418500,0.307107850,0.068359055,0.035295256,-0.035012186,-0.012759368,,0.306223025,,-0.035870996,,0.012433575,-0.002967375,-0.000564623,-0.002158375,0.029698672,0.012533926,0.103754743,8.933858150,8.982720941
1.400000,0.009183923,0.000086318,0.314073092,0.304996246,0.371779084,0.361835820,-0.211969644,-0.268101258,1.586671591,1.571240252,0.057705992,0.056839574,0.152471990,0.240520811,2.907553886,2.100617119,-0.025243499,4.197663804,0.109864650,0.243007687,2.904381673,2.108059767,0.072768824,4.285577940,0.334669232,0.307107850,0.050019108,0.035295256,-0.038559783,-0.012759368,,0.306223025,,-0.035870996,,0.012433575,-0.001863620,-0.000854996,-0.003665583,0.005171695,0.012066520,0.094549881,8.933858150,8.990273749
1.450000,0.009183923,0.000086318,0.314073092,0.304996246,0.371779084,0.361835820,-0.211969644,-0.268101258,1.586671591,1.571240252,0.057705992,0.056839574,0.152471990,0.240520811,2.907553886,2.100617119,-0.025243499,4.197663804,0.114437311,0.249372476,2.885016207,2.089400893,0.113766193,4.533290905,0.334669232,0.304971649,0.050019108,0.036758834,-0.038559783,-0.011759048,,0.306223025,,-0.035870996,,0.012433575,-0.000466577,-0.001096449,-0.007721647,-0.016550841,0.014577887,0.085848101,8.933858150,8.990641302
