t_s,real_baro_ddepth,sim_baro_ddepth,real_depth_pose,sim_depth_pose,real_local_depth,sim_local_depth,real_local_x,sim_local_x,real_local_y,sim_local_y,real_depth_sensor_offset,sim_depth_sensor_offset,real_roll,sim_roll,real_pitch,sim_pitch,real_yaw,sim_yaw,real_imu_roll,sim_imu_roll,real_imu_pitch,sim_imu_pitch,real_imu_yaw,sim_imu_yaw,real_dvl_x,sim_dvl_x,real_dvl_y,sim_dvl_y,real_dvl_z,sim_dvl_z,real_body_vel_x,sim_body_vel_x,real_body_vel_y,sim_body_vel_y,real_body_vel_z,sim_body_vel_z,real_gyro_x,sim_gyro_x,real_gyro_y,sim_gyro_y,real_gyro_z,sim_gyro_z,real_accel_z,sim_accel_z
1.250000,0.009183923,0.007427415,0.314073092,0.312337343,0.371779084,0.365496504,-0.211969644,-0.331206202,1.586671591,1.280927693,0.057705992,0.053159161,0.152471990,-0.029231438,2.907553886,-0.299495748,-0.025243499,-1.767213602,0.147079789,-0.062683736,2.903508505,0.348823540,-0.028351222,-3.020480629,0.360951185,0.203197102,0.044015829,0.025862920,-0.025622785,-0.014074842,,0.184155400,,-0.024753101,,0.009241082,-0.002857609,-0.000033821,-0.003155063,0.108843211,0.009690995,-0.182800844,8.933858150,8.958388931
1.300000,0.009183923,0.007427415,0.314073092,0.312337343,0.371779084,0.365496504,-0.211969644,-0.331206202,1.586671591,1.280927693,0.057705992,0.053159161,0.152471990,-0.029231438,2.907553886,-0.299495748,-0.025243499,-1.767213602,0.131814438,-0.064487947,2.911753575,0.656212113,0.002061855,-3.640102517,0.390418500,0.203197102,0.068359055,0.025862920,-0.035012186,-0.014074842,,0.184155400,,-0.024753101,,0.009241082,-0.006853833,0.002191518,0.001574904,0.095004004,0.010963470,-0.231466130,8.933858150,8.995071965
1.350000,0.009183923,0.007427415,0.314073092,0.312337343,0.371779084,0.361511564,-0.211969644,-0.302641617,1.586671591,1.343545797,0.057705992,0.049174221,0.152471990,-0.072807217,2.907553886,0.989872707,-0.025243499,-4.942390860,0.120950716,-0.067340549,2.908163082,0.879177163,0.038833895,-4.340405753,0.390418500,0.211089008,0.068359055,0.026058065,-0.035012186,-0.014921799,,0.213714485,,-0.026123702,,0.014900648,-0.002967375,0.002337350,-0.002158375,0.067158846,0.012533926,-0.275207716,8.933858150,9.016532780
1.400000,0.009183923,0.007427415,0.314073092,0.312337343,0.371779084,0.361511564,-0.211969644,-0.302641617,1.586671591,1.343545797,0.057705992,0.049174221,0.152471990,-0.072807217,2.907553886,0.989872707,-0.025243499,-4.942390860,0.109864650,-0.075922566,2.904381673,1.022294234,0.072768824,-5.230163419,0.334669232,0.211089008,0.050019108,0.026058065,-0.038559783,-0.014921799,,0.213714485,,-0.026123702,,0.014900648,-0.001863620,0.002174526,-0.003665583,0.030892527,0.012066520,-0.319480354,8.933858150,9.021906434
1.450000,0.009183923,0.007427415,0.314073092,0.312337343,0.371779084,0.361511564,-0.211969644,-0.302641617,1.586671591,1.343545797,0.057705992,0.049174221,0.152471990,-0.072807217,2.907553886,0.989872707,-0.025243499,-4.942390860,0.114437311,-0.086527092,2.885016207,1.060634701,0.113766193,-6.158803192,0.334669232,0.217976094,0.050019108,0.026074328,-0.038559783,-0.014679595,,0.213714485,,-0.026123702,,0.014900648,-0.000466577,0.002464540,-0.007721647,0.000350613,0.014577887,-0.353638275,8.933858150,9.011790953
1.500000,0.002040318,0.007427415,0.306934331,0.302779293,0.371779084,0.361511564,-0.211969644,-0.302641617,1.586671591,1.343545797,0.064844753,0.058732271,0.152471990,-0.072807217,2.907553886,0.989872707,-0.025243499,-4.942390860,0.112856877,-0.098091230,2.864976889,1.022198539,0.101953375,-7.268973998,0.353009611,0.217976094,0.042204387,0.026074328,-0.037981693,-0.014679595,,0.213714485,,-0.026123702,,0.014900648,0.000007194,0.003457681,-0.007591631,-0.021883370,-0.016819067,-0.389606350,8.953471450,8.990106131
1.550000,0.002040318,-0.002130634,0.306934331,0.302779293,0.371888995,0.361511564,-0.168255836,-0.302641617,1.700681806,1.343545797,0.064954664,0.058732271,0.100216385,-0.072807217,2.839053319,0.989872707,-0.055567031,-4.942390860,0.100216385,-0.105609715,2.839053319,0.945451403,-0.084656834,-8.383914537,0.361133665,0.225232252,0.039596759,0.025984651,-0.033354849,-0.014309610,,0.213714485,,-0.026123702,,0.014900648,-0.001228458,0.005224401,-0.008876229,-0.030142621,-0.081381164,-0.419912256,8.953471450,8.966503494
1.600000,0.002040318,-0.002130634,0.306934331,0.302779293,0.371888995,0.361511564,-0.168255836,-0.302641617,1.700681806,1.343545797,0.064954664,0.058732271,0.100216385,-0.072807217,2.839053319,0.989872707,-0.055567031,-4.942390860,0.084582046,-0.106355428,2.823360291,0.855510560,-0.439202552,-9.683733078,0.361133665,0.225232252,0.039596759,0.025984651,-0.033354849,-0.014309610,,0.213714485,,-0.026123702,,0.014900648,-0.001198718,0.007547877,-0.006467273,-0.027016392,-0.137989849,-0.450261553,8.953471450,8.946998037
1.650000,0.002040318,-0.002130634,0.306934331,0.302779293,0.371888995,0.361511564,-0.168255836,-0.302641617,1.700681806,1.343545797,0.064954664,0.058732271,0.100216385,-0.072807217,2.839053319,0.989872707,-0.055567031,-4.942390860,0.071348707,-0.103217845,2.815086942,0.791887300,-0.925969574,-10.954628857,0.365090638,0.231582818,0.051754717,0.026863068,-0.044666018,-0.014305295,,0.213714485,,-0.026123702,,0.014900648,0.006782190,0.007737850,-0.002456445,-0.017239041,-0.180302709,-0.472449012,8.953471450,8.937066704
1.700000,0.002040318,-0.002130634,0.306934331,0.302779293,0.371888995,0.357875101,-0.168255836,-0.265033063,1.700681806,1.408617693,0.064954664,0.055095808,0.100216385,-0.099506614,2.839053319,0.756398756,-0.055567031,-12.852333022,0.081901077,-0.100207615,2.815676692,0.758478573,-1.522685684,-12.395820263,0.365090638,0.231582818,0.051754717,0.026863068,-0.044666018,-0.014305295,,0.235339697,,-0.027413759,,0.014527901,0.016509507,0.007354731,0.001301593,-0.003780757,-0.218664318,-0.494154192,8.953471450,8.933581608
